User_ID,Num_Bets,Bet_Amount,Odds,Implied_Probabilities,Outcomes,Payout,Profit
16,4,68.31,[ 300  400 -105  115],"[0.25, 0.2, 0.5121951219512195, 0.46511627906976744]","['Loss', 'Loss', 'Win', 'Win']",0.0,-68.31
77,6,241.82,[-120 -120 -500 -150 -450 -200],"[0.5454545454545454, 0.5454545454545454, 0.8333333333333334, 0.6, 0.8181818181818182, 0.6666666666666666]","['Win', 'Loss', 'Win', 'Loss', 'Win', 'Win']",96.72800000000001,-145.09199999999998
39,2,150.25,[180 100],"[0.35714285714285715, 0.5]","['Loss', 'Win']",0.0,-150.25
33,5,448.11,[ 500  110 -150 -105 -200],"[0.16666666666666666, 0.47619047619047616, 0.6, 0.5121951219512195, 0.6666666666666666]","['Loss', 'Win', 'Loss', 'Loss', 'Win']",0.0,-448.11
26,2,98.83,[-400  110],"[0.8, 0.47619047619047616]","['Win', 'Loss']",0.0,-98.83
48,3,234.78,[-450 -120  115],"[0.8181818181818182, 0.5454545454545454, 0.46511627906976744]","['Win', 'Loss', 'Loss']",0.0,-234.78
65,6,298.14,[ 220 -400  105 -400  105 -120],"[0.3125, 0.8, 0.4878048780487805, 0.8, 0.4878048780487805, 0.5454545454545454]","['Win', 'Win', 'Win', 'Win', 'Loss', 'Loss']",119.256,-178.884
38,6,261.88,[-105 -400 -120 -450 -400 -150],"[0.5121951219512195, 0.8, 0.5454545454545454, 0.8181818181818182, 0.8, 0.6]","['Win', 'Win', 'Loss', 'Win', 'Win', 'Win']",523.76,261.88
2,4,416.82,[-120  180  180  220],"[0.5454545454545454, 0.35714285714285715, 0.35714285714285715, 0.3125]","['Win', 'Win', 'Loss', 'Loss']",0.0,-416.82
6,3,123.41,[ 300 -105 -150],"[0.25, 0.5121951219512195, 0.6]","['Loss', 'Win', 'Win']",154.2625,30.852499999999992
46,5,194.92,[-105 -150 -105 -120 -500],"[0.5121951219512195, 0.6, 0.5121951219512195, 0.5454545454545454, 0.8333333333333334]","['Win', 'Win', 'Win', 'Win', 'Win']",1949.1999999999998,1754.2799999999997
50,4,398.12,[110 220 400 180],"[0.47619047619047616, 0.3125, 0.2, 0.35714285714285715]","['Loss', 'Loss', 'Loss', 'Win']",0.0,-398.12
38,3,268.75,[-120  180 -500],"[0.5454545454545454, 0.35714285714285715, 0.8333333333333334]","['Win', 'Win', 'Loss']",335.9375,67.1875
88,4,207.04,[-105 -500 -200 -120],"[0.5121951219512195, 0.8333333333333334, 0.6666666666666666, 0.5454545454545454]","['Win', 'Win', 'Loss', 'Win']",310.56,103.52000000000001
18,2,24.43,[400 115],"[0.2, 0.46511627906976744]","['Loss', 'Loss']",0.0,-24.43
27,3,379.16,[-120 -400 -400],"[0.5454545454545454, 0.8, 0.8]","['Loss', 'Win', 'Win']",473.95000000000005,94.79000000000002
41,5,486.37,[ 180  115 -150  110  110],"[0.35714285714285715, 0.46511627906976744, 0.6, 0.47619047619047616, 0.47619047619047616]","['Win', 'Loss', 'Win', 'Win', 'Win']",972.74,486.37
72,5,313.94,[180 100 105 110 220],"[0.35714285714285715, 0.5, 0.4878048780487805, 0.47619047619047616, 0.3125]","['Win', 'Loss', 'Win', 'Win', 'Win']",627.88,313.94
92,3,429.71,[500 110 115],"[0.16666666666666666, 0.47619047619047616, 0.46511627906976744]","['Loss', 'Win', 'Win']",537.1374999999999,107.42749999999995
74,4,263.27,[-105  220 -500 -200],"[0.5121951219512195, 0.3125, 0.8333333333333334, 0.6666666666666666]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-263.27
17,6,123.52,[-400 -200 -200 -450 -400 -400],"[0.8, 0.6666666666666666, 0.6666666666666666, 0.8181818181818182, 0.8, 0.8]","['Win', 'Loss', 'Win', 'Win', 'Win', 'Win']",247.04,123.52
62,3,17.08,[-105 -200 -500],"[0.5121951219512195, 0.6666666666666666, 0.8333333333333334]","['Loss', 'Loss', 'Win']",0.0,-17.08
29,5,330.17,[-450  100 -450 -120  500],"[0.8181818181818182, 0.5, 0.8181818181818182, 0.5454545454545454, 0.16666666666666666]","['Win', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-330.17
58,2,251.62,[110 105],"[0.47619047619047616, 0.4878048780487805]","['Win', 'Win']",0.0,-251.62
70,5,393.23,[ 500 -500 -450  110 -150],"[0.16666666666666666, 0.8333333333333334, 0.8181818181818182, 0.47619047619047616, 0.6]","['Loss', 'Win', 'Win', 'Loss', 'Win']",157.29200000000003,-235.938
78,6,350.39,[400 105 180 105 300 400],"[0.2, 0.4878048780487805, 0.35714285714285715, 0.4878048780487805, 0.25, 0.2]","['Loss', 'Loss', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-350.39
22,5,494.1,[100 300 110 105 220],"[0.5, 0.25, 0.47619047619047616, 0.4878048780487805, 0.3125]","['Loss', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-494.1
6,6,260.05,[ 110  100  500 -400 -450  100],"[0.47619047619047616, 0.5, 0.16666666666666666, 0.8, 0.8181818181818182, 0.5]","['Loss', 'Win', 'Loss', 'Loss', 'Win', 'Loss']",0.0,-260.05
26,3,219.32,[-120  220 -200],"[0.5454545454545454, 0.3125, 0.6666666666666666]","['Win', 'Loss', 'Win']",274.15,54.829999999999984
39,5,150.5,[300 115 300 220 180],"[0.25, 0.46511627906976744, 0.25, 0.3125, 0.35714285714285715]","['Loss', 'Loss', 'Loss', 'Win', 'Loss']",0.0,-150.5
12,4,243.66,[-500  100  115  300],"[0.8333333333333334, 0.5, 0.46511627906976744, 0.25]","['Win', 'Loss', 'Win', 'Loss']",0.0,-243.66
99,4,437.71,[-120 -200 -150 -120],"[0.5454545454545454, 0.6666666666666666, 0.6, 0.5454545454545454]","['Loss', 'Loss', 'Win', 'Win']",0.0,-437.71
14,5,30.8,[-120  115 -150 -500  105],"[0.5454545454545454, 0.46511627906976744, 0.6, 0.8333333333333334, 0.4878048780487805]","['Win', 'Loss', 'Win', 'Win', 'Loss']",12.32,-18.48
22,5,489.17,[-400 -120 -120 -450 -120],"[0.8, 0.5454545454545454, 0.5454545454545454, 0.8181818181818182, 0.5454545454545454]","['Win', 'Loss', 'Win', 'Win', 'Loss']",195.668,-293.502
51,2,496.72,[ 400 -500],"[0.2, 0.8333333333333334]","['Loss', 'Loss']",0.0,-496.72
23,5,302.93,[ 400 -105 -400 -105 -120],"[0.2, 0.5121951219512195, 0.8, 0.5121951219512195, 0.5454545454545454]","['Win', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-302.93
48,2,172.46,[300 105],"[0.25, 0.4878048780487805]","['Loss', 'Win']",0.0,-172.46
71,2,119.29,[180 180],"[0.35714285714285715, 0.35714285714285715]","['Win', 'Loss']",0.0,-119.29
50,2,145.48,[100 105],"[0.5, 0.4878048780487805]","['Loss', 'Loss']",0.0,-145.48
89,2,34.55,[ 105 -105],"[0.4878048780487805, 0.5121951219512195]","['Win', 'Loss']",0.0,-34.55
13,3,242.8,[400 100 400],"[0.2, 0.5, 0.2]","['Loss', 'Loss', 'Loss']",0.0,-242.8
85,4,38.09,[110 300 300 400],"[0.47619047619047616, 0.25, 0.25, 0.2]","['Loss', 'Win', 'Loss', 'Loss']",0.0,-38.09
10,2,362.05,[-400 -200],"[0.8, 0.6666666666666666]","['Loss', 'Win']",0.0,-362.05
55,4,192.25,[300 400 110 180],"[0.25, 0.2, 0.47619047619047616, 0.35714285714285715]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-192.25
9,2,107.69,[-120 -500],"[0.5454545454545454, 0.8333333333333334]","['Win', 'Win']",0.0,-107.69
79,4,276.98,[-120 -200 -105 -105],"[0.5454545454545454, 0.6666666666666666, 0.5121951219512195, 0.5121951219512195]","['Win', 'Win', 'Win', 'Win']",1384.9,1107.92
52,5,487.14,[-120 -450 -400 -500 -500],"[0.5454545454545454, 0.8181818181818182, 0.8, 0.8333333333333334, 0.8333333333333334]","['Loss', 'Loss', 'Win', 'Win', 'Win']",194.856,-292.284
2,5,350.61,[-200 -400 -500 -500 -200],"[0.6666666666666666, 0.8, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666]","['Win', 'Win', 'Loss', 'Win', 'Loss']",140.244,-210.366
25,4,250.96,[180 300 500 115],"[0.35714285714285715, 0.25, 0.16666666666666666, 0.46511627906976744]","['Loss', 'Loss', 'Loss', 'Win']",0.0,-250.96
13,2,390.69,[-200 -120],"[0.6666666666666666, 0.5454545454545454]","['Win', 'Win']",0.0,-390.69
98,3,371.36,[ 105  105 -150],"[0.4878048780487805, 0.4878048780487805, 0.6]","['Loss', 'Loss', 'Win']",0.0,-371.36
51,4,446.95,[ 400 -120 -450 -105],"[0.2, 0.5454545454545454, 0.8181818181818182, 0.5121951219512195]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-446.95
58,6,110.29,[300 105 220 115 300 400],"[0.25, 0.4878048780487805, 0.3125, 0.46511627906976744, 0.25, 0.2]","['Loss', 'Loss', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-110.29
34,3,430.85,[ 115 -500 -150],"[0.46511627906976744, 0.8333333333333334, 0.6]","['Loss', 'Win', 'Win']",538.5625,107.71249999999998
35,6,157.5,[-450 -200  100  180 -150  100],"[0.8181818181818182, 0.6666666666666666, 0.5, 0.35714285714285715, 0.6, 0.5]","['Win', 'Win', 'Win', 'Loss', 'Loss', 'Win']",63.0,-94.5
3,4,471.09,[ 500  110 -500  300],"[0.16666666666666666, 0.47619047619047616, 0.8333333333333334, 0.25]","['Loss', 'Win', 'Win', 'Loss']",0.0,-471.09
59,2,147.72,[-450 -105],"[0.8181818181818182, 0.5121951219512195]","['Win', 'Loss']",0.0,-147.72
70,6,464.16,[ 300  500  500  115 -120 -400],"[0.25, 0.16666666666666666, 0.16666666666666666, 0.46511627906976744, 0.5454545454545454, 0.8]","['Loss', 'Loss', 'Loss', 'Loss', 'Loss', 'Win']",0.0,-464.16
48,4,482.26,[-500 -120 -200 -105],"[0.8333333333333334, 0.5454545454545454, 0.6666666666666666, 0.5121951219512195]","['Win', 'Loss', 'Win', 'Win']",723.39,241.13
64,3,81.29,[400 110 300],"[0.2, 0.47619047619047616, 0.25]","['Loss', 'Loss', 'Loss']",0.0,-81.29
19,2,487.5,[-450  105],"[0.8181818181818182, 0.4878048780487805]","['Win', 'Loss']",0.0,-487.5
67,6,52.0,[ 400 -105  115  110 -450  400],"[0.2, 0.5121951219512195, 0.46511627906976744, 0.47619047619047616, 0.8181818181818182, 0.2]","['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Win']",0.0,-52.0
82,4,117.1,[-105 -105 -120  110],"[0.5121951219512195, 0.5121951219512195, 0.5454545454545454, 0.47619047619047616]","['Win', 'Loss', 'Loss', 'Win']",0.0,-117.1
73,2,227.64,[-120 -200],"[0.5454545454545454, 0.6666666666666666]","['Loss', 'Win']",0.0,-227.64
76,2,496.86,[-200 -450],"[0.6666666666666666, 0.8181818181818182]","['Win', 'Win']",0.0,-496.86
5,5,249.4,[ 500  100  115 -450 -200],"[0.16666666666666666, 0.5, 0.46511627906976744, 0.8181818181818182, 0.6666666666666666]","['Loss', 'Win', 'Win', 'Win', 'Win']",498.8,249.4
67,2,279.7,[-120 -105],"[0.5454545454545454, 0.5121951219512195]","['Win', 'Win']",0.0,-279.7
11,4,350.27,[-105 -200 -105 -500],"[0.5121951219512195, 0.6666666666666666, 0.5121951219512195, 0.8333333333333334]","['Win', 'Loss', 'Loss', 'Win']",0.0,-350.27
94,3,484.46,[ 110 -200  400],"[0.47619047619047616, 0.6666666666666666, 0.2]","['Win', 'Win', 'Loss']",605.5749999999999,121.11499999999995
68,5,393.84,[ 220  500  400  115 -400],"[0.3125, 0.16666666666666666, 0.2, 0.46511627906976744, 0.8]","['Loss', 'Loss', 'Loss', 'Win', 'Loss']",0.0,-393.84
69,4,119.84,[-500  300  100 -150],"[0.8333333333333334, 0.25, 0.5, 0.6]","['Win', 'Loss', 'Loss', 'Loss']",0.0,-119.84
1,4,158.47,[500 500 500 105],"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.4878048780487805]","['Loss', 'Loss', 'Loss', 'Win']",0.0,-158.47
91,4,57.84,[-105 -200 -150 -120],"[0.5121951219512195, 0.6666666666666666, 0.6, 0.5454545454545454]","['Loss', 'Win', 'Win', 'Loss']",0.0,-57.84
92,6,325.78,[ 220 -450  110 -450  400  220],"[0.3125, 0.8181818181818182, 0.47619047619047616, 0.8181818181818182, 0.2, 0.3125]","['Loss', 'Win', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-325.78
63,6,98.56,[ 300  400 -150 -120  400  115],"[0.25, 0.2, 0.6, 0.5454545454545454, 0.2, 0.46511627906976744]","['Loss', 'Loss', 'Win', 'Loss', 'Loss', 'Win']",0.0,-98.56
29,3,136.13,[110 115 300],"[0.47619047619047616, 0.46511627906976744, 0.25]","['Win', 'Win', 'Win']",306.2925,170.16250000000002
82,4,445.18,[-120 -500  110 -120],"[0.5454545454545454, 0.8333333333333334, 0.47619047619047616, 0.5454545454545454]","['Loss', 'Win', 'Win', 'Win']",667.77,222.58999999999997
12,6,170.11,[-500  115 -150 -120  500 -105],"[0.8333333333333334, 0.46511627906976744, 0.6, 0.5454545454545454, 0.16666666666666666, 0.5121951219512195]","['Win', 'Loss', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-170.11
77,6,287.66,[500 220 300 115 300 100],"[0.16666666666666666, 0.3125, 0.25, 0.46511627906976744, 0.25, 0.5]","['Loss', 'Loss', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-287.66
41,6,204.81,[ 115  100 -400 -105 -450  180],"[0.46511627906976744, 0.5, 0.8, 0.5121951219512195, 0.8181818181818182, 0.35714285714285715]","['Loss', 'Win', 'Win', 'Loss', 'Win', 'Win']",81.924,-122.886
2,3,46.28,[ 400 -400  110],"[0.2, 0.8, 0.47619047619047616]","['Loss', 'Win', 'Loss']",0.0,-46.28
37,3,187.8,[-105 -150 -120],"[0.5121951219512195, 0.6, 0.5454545454545454]","['Loss', 'Win', 'Loss']",0.0,-187.8
45,4,209.95,[115 115 180 220],"[0.46511627906976744, 0.46511627906976744, 0.35714285714285715, 0.3125]","['Win', 'Win', 'Win', 'Win']",1049.75,839.8
80,5,448.89,[-200 -450 -150 -400 -120],"[0.6666666666666666, 0.8181818181818182, 0.6, 0.8, 0.5454545454545454]","['Win', 'Win', 'Loss', 'Win', 'Loss']",179.556,-269.33399999999995
48,4,168.98,[-150  100  115  115],"[0.6, 0.5, 0.46511627906976744, 0.46511627906976744]","['Loss', 'Win', 'Loss', 'Loss']",0.0,-168.98
24,6,195.83,[-400 -200  100  100  220  220],"[0.8, 0.6666666666666666, 0.5, 0.5, 0.3125, 0.3125]","['Loss', 'Win', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-195.83
99,6,393.62,[ 110 -200 -150  300 -150 -400],"[0.47619047619047616, 0.6666666666666666, 0.6, 0.25, 0.6, 0.8]","['Loss', 'Win', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-393.62
22,2,381.89,[ 400 -500],"[0.2, 0.8333333333333334]","['Win', 'Loss']",0.0,-381.89
100,4,401.16,[ 100 -200  220  115],"[0.5, 0.6666666666666666, 0.3125, 0.46511627906976744]","['Win', 'Loss', 'Loss', 'Win']",0.0,-401.16
11,6,477.35,[-120 -400 -450 -120 -500 -105],"[0.5454545454545454, 0.8, 0.8181818181818182, 0.5454545454545454, 0.8333333333333334, 0.5121951219512195]","['Win', 'Win', 'Win', 'Loss', 'Loss', 'Win']",190.94000000000003,-286.40999999999997
58,6,399.82,[-200  400  220 -450  400  300],"[0.6666666666666666, 0.2, 0.3125, 0.8181818181818182, 0.2, 0.25]","['Win', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",0.0,-399.82
46,5,209.73,[-200 -200 -450 -150 -400],"[0.6666666666666666, 0.6666666666666666, 0.8181818181818182, 0.6, 0.8]","['Loss', 'Loss', 'Win', 'Loss', 'Win']",0.0,-209.73
29,2,412.54,[220 400],"[0.3125, 0.2]","['Loss', 'Loss']",0.0,-412.54
35,4,259.25,[500 115 180 110],"[0.16666666666666666, 0.46511627906976744, 0.35714285714285715, 0.47619047619047616]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-259.25
15,3,146.08,[ 180 -120  500],"[0.35714285714285715, 0.5454545454545454, 0.16666666666666666]","['Loss', 'Loss', 'Loss']",0.0,-146.08
60,4,158.43,[100 500 180 110],"[0.5, 0.16666666666666666, 0.35714285714285715, 0.47619047619047616]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-158.43
95,4,119.68,[ 500  500 -150 -500],"[0.16666666666666666, 0.16666666666666666, 0.6, 0.8333333333333334]","['Loss', 'Loss', 'Win', 'Win']",0.0,-119.68
42,5,81.05,[-105  105 -120 -200  400],"[0.5121951219512195, 0.4878048780487805, 0.5454545454545454, 0.6666666666666666, 0.2]","['Loss', 'Loss', 'Loss', 'Win', 'Win']",0.0,-81.05
43,4,100.4,[100 220 115 110],"[0.5, 0.3125, 0.46511627906976744, 0.47619047619047616]","['Win', 'Win', 'Loss', 'Loss']",0.0,-100.4
80,5,40.96,[-150 -200  110 -200  100],"[0.6, 0.6666666666666666, 0.47619047619047616, 0.6666666666666666, 0.5]","['Win', 'Win', 'Win', 'Loss', 'Loss']",16.384,-24.576
74,5,445.34,[105 115 100 105 110],"[0.4878048780487805, 0.46511627906976744, 0.5, 0.4878048780487805, 0.47619047619047616]","['Loss', 'Loss', 'Loss', 'Win', 'Loss']",0.0,-445.34
49,6,466.19,[-450 -105  110  110 -120 -450],"[0.8181818181818182, 0.5121951219512195, 0.47619047619047616, 0.47619047619047616, 0.5454545454545454, 0.8181818181818182]","['Win', 'Loss', 'Loss', 'Win', 'Win', 'Win']",186.476,-279.714
64,3,297.52,[ 300  105 -500],"[0.25, 0.4878048780487805, 0.8333333333333334]","['Loss', 'Win', 'Loss']",0.0,-297.52
32,5,421.84,[500 500 220 110 105],"[0.16666666666666666, 0.16666666666666666, 0.3125, 0.47619047619047616, 0.4878048780487805]","['Loss', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-421.84
64,2,99.95,[ 500 -500],"[0.16666666666666666, 0.8333333333333334]","['Loss', 'Win']",0.0,-99.95
2,2,451.82,[100 400],"[0.5, 0.2]","['Loss', 'Loss']",0.0,-451.82
24,3,258.12,[100 100 180],"[0.5, 0.5, 0.35714285714285715]","['Loss', 'Win', 'Loss']",0.0,-258.12
87,5,42.91,[ 100  100  400 -400 -150],"[0.5, 0.5, 0.2, 0.8, 0.6]","['Loss', 'Loss', 'Win', 'Win', 'Win']",17.163999999999998,-25.746
66,3,79.24,[110 400 500],"[0.47619047619047616, 0.2, 0.16666666666666666]","['Win', 'Loss', 'Loss']",0.0,-79.24
38,6,161.4,[-450 -120 -450 -150 -200 -450],"[0.8181818181818182, 0.5454545454545454, 0.8181818181818182, 0.6, 0.6666666666666666, 0.8181818181818182]","['Win', 'Win', 'Win', 'Loss', 'Win', 'Loss']",64.56,-96.84
31,2,31.34,[220 300],"[0.3125, 0.25]","['Loss', 'Loss']",0.0,-31.34
26,4,161.55,[180 400 220 100],"[0.35714285714285715, 0.2, 0.3125, 0.5]","['Loss', 'Loss', 'Loss', 'Loss']",0.0,-161.55
29,2,39.37,[-150  220],"[0.6, 0.3125]","['Loss', 'Loss']",0.0,-39.37
67,5,125.65,[100 180 110 110 400],"[0.5, 0.35714285714285715, 0.47619047619047616, 0.47619047619047616, 0.2]","['Win', 'Win', 'Win', 'Loss', 'Loss']",50.260000000000005,-75.39
78,3,140.18,[-120 -400 -400],"[0.5454545454545454, 0.8, 0.8]","['Win', 'Win', 'Win']",315.40500000000003,175.22500000000002
25,2,497.24,[-120  100],"[0.5454545454545454, 0.5]","['Loss', 'Win']",0.0,-497.24
48,4,125.42,[ 105  115  105 -400],"[0.4878048780487805, 0.46511627906976744, 0.4878048780487805, 0.8]","['Loss', 'Loss', 'Win', 'Win']",0.0,-125.42
65,4,127.2,[-150  500  105  300],"[0.6, 0.16666666666666666, 0.4878048780487805, 0.25]","['Loss', 'Loss', 'Loss', 'Loss']",0.0,-127.2
53,3,346.53,[100 100 100],"[0.5, 0.5, 0.5]","['Loss', 'Loss', 'Win']",0.0,-346.53
67,3,431.09,[300 105 110],"[0.25, 0.4878048780487805, 0.47619047619047616]","['Loss', 'Loss', 'Win']",0.0,-431.09
90,2,199.66,[-450 -450],"[0.8181818181818182, 0.8181818181818182]","['Loss', 'Loss']",0.0,-199.66
18,5,439.05,[ 400  400 -120 -200  180],"[0.2, 0.2, 0.5454545454545454, 0.6666666666666666, 0.35714285714285715]","['Loss', 'Loss', 'Win', 'Win', 'Win']",175.62,-263.43
9,6,176.67,[ 115  180  100 -450  500 -450],"[0.46511627906976744, 0.35714285714285715, 0.5, 0.8181818181818182, 0.16666666666666666, 0.8181818181818182]","['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Win']",0.0,-176.67
38,4,106.54,[ 180  300  110 -450],"[0.35714285714285715, 0.25, 0.47619047619047616, 0.8181818181818182]","['Loss', 'Loss', 'Loss', 'Loss']",0.0,-106.54
87,3,171.52,[220 110 220],"[0.3125, 0.47619047619047616, 0.3125]","['Win', 'Win', 'Loss']",214.4,42.879999999999995
21,6,308.58,[105 110 400 400 300 115],"[0.4878048780487805, 0.47619047619047616, 0.2, 0.2, 0.25, 0.46511627906976744]","['Loss', 'Loss', 'Loss', 'Loss', 'Loss', 'Win']",0.0,-308.58
65,6,189.9,[-500 -105 -105 -150 -500 -120],"[0.8333333333333334, 0.5121951219512195, 0.5121951219512195, 0.6, 0.8333333333333334, 0.5454545454545454]","['Win', 'Loss', 'Loss', 'Win', 'Win', 'Loss']",0.0,-189.9
21,6,339.72,[180 110 105 110 220 300],"[0.35714285714285715, 0.47619047619047616, 0.4878048780487805, 0.47619047619047616, 0.3125, 0.25]","['Loss', 'Win', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-339.72
27,5,126.1,[300 100 300 100 400],"[0.25, 0.5, 0.25, 0.5, 0.2]","['Win', 'Loss', 'Win', 'Win', 'Loss']",50.44,-75.66
70,3,353.49,[-500  105  180],"[0.8333333333333334, 0.4878048780487805, 0.35714285714285715]","['Win', 'Win', 'Win']",795.3525,441.86249999999995
44,4,180.24,[400 500 400 115],"[0.2, 0.16666666666666666, 0.2, 0.46511627906976744]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-180.24
100,3,233.38,[-500 -450 -120],"[0.8333333333333334, 0.8181818181818182, 0.5454545454545454]","['Win', 'Win', 'Win']",525.105,291.725
28,2,283.3,[500 105],"[0.16666666666666666, 0.4878048780487805]","['Win', 'Loss']",0.0,-283.3
45,4,346.25,[-500 -120 -400 -120],"[0.8333333333333334, 0.5454545454545454, 0.8, 0.5454545454545454]","['Win', 'Loss', 'Loss', 'Win']",0.0,-346.25
17,3,126.97,[105 100 220],"[0.4878048780487805, 0.5, 0.3125]","['Win', 'Loss', 'Loss']",0.0,-126.97
40,4,419.61,[-150 -450 -200 -400],"[0.6, 0.8181818181818182, 0.6666666666666666, 0.8]","['Loss', 'Win', 'Win', 'Win']",629.415,209.80499999999995
3,2,363.7,[-450  100],"[0.8181818181818182, 0.5]","['Win', 'Win']",0.0,-363.7
76,4,124.71,[-150  220  180 -105],"[0.6, 0.3125, 0.35714285714285715, 0.5121951219512195]","['Win', 'Loss', 'Loss', 'Loss']",0.0,-124.71
76,6,487.74,[400 300 180 115 105 105],"[0.2, 0.25, 0.35714285714285715, 0.46511627906976744, 0.4878048780487805, 0.4878048780487805]","['Loss', 'Win', 'Loss', 'Win', 'Win', 'Win']",195.096,-292.644
66,5,335.75,[220 500 105 300 100],"[0.3125, 0.16666666666666666, 0.4878048780487805, 0.25, 0.5]","['Win', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-335.75
46,2,231.69,[-400 -500],"[0.8, 0.8333333333333334]","['Win', 'Loss']",0.0,-231.69
86,4,87.19,[ 105  300 -105  180],"[0.4878048780487805, 0.25, 0.5121951219512195, 0.35714285714285715]","['Win', 'Loss', 'Loss', 'Win']",0.0,-87.19
87,2,271.28,[500 115],"[0.16666666666666666, 0.46511627906976744]","['Loss', 'Loss']",0.0,-271.28
30,6,90.74,[-200 -150  180  110  500  300],"[0.6666666666666666, 0.6, 0.35714285714285715, 0.47619047619047616, 0.16666666666666666, 0.25]","['Win', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",0.0,-90.74
69,5,220.45,[ 180 -105 -200 -200  105],"[0.35714285714285715, 0.5121951219512195, 0.6666666666666666, 0.6666666666666666, 0.4878048780487805]","['Win', 'Win', 'Win', 'Loss', 'Loss']",88.18,-132.26999999999998
9,2,210.27,[-105 -150],"[0.5121951219512195, 0.6]","['Loss', 'Loss']",0.0,-210.27
85,6,362.77,[-450 -200 -200 -200 -150 -150],"[0.8181818181818182, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6, 0.6]","['Win', 'Win', 'Loss', 'Loss', 'Win', 'Win']",145.108,-217.66199999999998
11,6,104.27,[400 180 500 110 400 500],"[0.2, 0.35714285714285715, 0.16666666666666666, 0.47619047619047616, 0.2, 0.16666666666666666]","['Loss', 'Loss', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-104.27
69,6,412.72,[105 115 300 500 220 100],"[0.4878048780487805, 0.46511627906976744, 0.25, 0.16666666666666666, 0.3125, 0.5]","['Loss', 'Loss', 'Loss', 'Win', 'Loss', 'Win']",0.0,-412.72
99,4,169.8,[400 220 105 115],"[0.2, 0.3125, 0.4878048780487805, 0.46511627906976744]","['Win', 'Loss', 'Win', 'Loss']",0.0,-169.8
91,3,227.55,[-500  180  110],"[0.8333333333333334, 0.35714285714285715, 0.47619047619047616]","['Win', 'Win', 'Win']",511.9875,284.4375
66,2,388.45,[300 110],"[0.25, 0.47619047619047616]","['Loss', 'Loss']",0.0,-388.45
88,3,316.44,[400 100 220],"[0.2, 0.5, 0.3125]","['Loss', 'Loss', 'Loss']",0.0,-316.44
31,6,160.93,[115 500 400 115 105 220],"[0.46511627906976744, 0.16666666666666666, 0.2, 0.46511627906976744, 0.4878048780487805, 0.3125]","['Loss', 'Loss', 'Loss', 'Loss', 'Win', 'Win']",0.0,-160.93
33,3,199.24,[-500  300  300],"[0.8333333333333334, 0.25, 0.25]","['Win', 'Win', 'Loss']",249.05,49.81
39,6,159.84,[-200  300  400  105  400  220],"[0.6666666666666666, 0.25, 0.2, 0.4878048780487805, 0.2, 0.3125]","['Win', 'Win', 'Loss', 'Loss', 'Win', 'Win']",63.93600000000001,-95.904
94,6,301.44,[110 115 500 300 115 115],"[0.47619047619047616, 0.46511627906976744, 0.16666666666666666, 0.25, 0.46511627906976744, 0.46511627906976744]","['Win', 'Loss', 'Loss', 'Loss', 'Win', 'Win']",0.0,-301.44
46,5,172.99,[220 180 220 110 500],"[0.3125, 0.35714285714285715, 0.3125, 0.47619047619047616, 0.16666666666666666]","['Loss', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-172.99
37,5,365.59,[ 400  110  180  180 -500],"[0.2, 0.47619047619047616, 0.35714285714285715, 0.35714285714285715, 0.8333333333333334]","['Loss', 'Win', 'Win', 'Loss', 'Win']",146.236,-219.35399999999998
92,3,294.1,[-200 -200 -200],"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666]","['Win', 'Win', 'Loss']",367.625,73.52499999999998
60,2,81.4,[500 300],"[0.16666666666666666, 0.25]","['Loss', 'Loss']",0.0,-81.4
31,3,162.03,[-200 -400  110],"[0.6666666666666666, 0.8, 0.47619047619047616]","['Loss', 'Loss', 'Loss']",0.0,-162.03
