User_ID,Num_Bets,Bet_Amount,Odds,Implied_Probabilities,Combined_Probability,Combined_Odds,Vig,Overall_Result,Payout,Profit,Commission,Total_Bets,Total_Winnings,Total_Losses,Win_Rate,ROI
63,5,398.34,[-150 -150 -150 -450 -105],"[0.6, 0.6, 0.6, 0.8181818181818182, 0.5121951219512195]",0.0905188470066518,11.04742308446012,2.1303769401330377,Loss,0.0,-358.506,39.834,100,0.0,398.34,11.0,0.23451130449492363
42,3,149.68,[-400 -150 -200],"[0.8, 0.6, 0.6666666666666666]",0.3199999999999999,3.1250000000000004,1.0666666666666664,Loss,0.0,-134.71200000000002,14.968000000000002,104,0.0,149.68,9.615384615384617,0.035282678239954006
42,4,14.85,[110 100 100 500],"[0.47619047619047616, 0.5, 0.5, 0.16666666666666666]",0.0198412698412698,50.400000000000006,0.642857142857143,Loss,0.0,-13.365,1.485,104,0.0,14.85,9.615384615384617,0.035282678239954006
59,3,404.44,[-200 -400 -105],"[0.6666666666666666, 0.8, 0.5121951219512195]",0.2731707317073171,3.6607142857142856,0.9788617886178864,Loss,0.0,-363.996,40.444,111,0.0,404.44,9.90990990990991,-0.5605546121559092
20,4,263.53,[-400 -200 -200 -200],"[0.8, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]",0.237037037037037,4.218750000000001,1.7999999999999998,Loss,0.0,-237.177,26.353,99,0.0,263.53,11.11111111111111,-0.38111395989295965
73,3,345.75,[-120 -450 -120],"[0.5454545454545454, 0.8181818181818182, 0.5454545454545454]",0.2434259954921112,4.1080246913580245,0.9090909090909092,Loss,0.0,-311.175,34.575,88,0.0,345.75,17.045454545454543,-0.3416820151036245
17,2,458.2,[400 100],"[0.2, 0.5]",0.1,10.0,-0.3,Win,4582.0,4169.62,45.82,126,4582.0,0.0,9.523809523809524,-0.3183174144514255
27,2,275.18,[-400 -105],"[0.8, 0.5121951219512195]",0.4097560975609756,2.4404761904761902,0.3121951219512195,Win,671.5702380952381,423.90823809523806,27.518,97,671.5702380952381,0.0,7.216494845360824,-0.6522587618165545
47,5,256.57,[ 100 -200  220  100 -500],"[0.5, 0.6666666666666666, 0.3125, 0.5, 0.8333333333333334]",0.0434027777777777,23.04,1.8125,Loss,0.0,-230.913,25.657,110,0.0,256.57,14.545454545454545,0.266566480810959
2,3,152.42,[-200 -150 -150],"[0.6666666666666666, 0.6, 0.6]",0.2399999999999999,4.166666666666667,0.8666666666666667,Win,635.0833333333334,497.90533333333343,15.242,110,635.0833333333334,0.0,10.909090909090908,0.04255257148503997
63,3,159.54,[-400 -500 -450],"[0.8, 0.8333333333333334, 0.8181818181818182]",0.5454545454545455,1.833333333333333,1.4515151515151516,Win,292.48999999999995,148.90399999999997,15.954,100,292.48999999999995,0.0,11.0,0.23451130449492363
62,5,400.31,[-105 -400 -200 -450 -450],"[0.5121951219512195, 0.8, 0.6666666666666666, 0.8181818181818182, 0.8181818181818182]",0.1828663575891957,5.468474426807759,2.615225424981523,Win,2189.084997795414,1828.805997795414,40.031000000000006,117,2189.084997795414,0.0,9.401709401709402,-0.36740595302427825
100,6,230.02,[400 100 180 180 220 300],"[0.2, 0.5, 0.35714285714285715, 0.35714285714285715, 0.3125, 0.25]",0.0009964923469387,1003.5199999999998,0.9767857142857144,Loss,0.0,-207.018,23.002,86,0.0,230.02,5.813953488372093,-0.6350692352896019
19,3,90.13,[-120 -120 -150],"[0.5454545454545454, 0.5454545454545454, 0.6]",0.1785123966942148,5.601851851851853,0.6909090909090909,Loss,0.0,-81.11699999999999,9.013,111,0.0,90.13,11.711711711711711,-0.32616403516528175
17,3,56.32,[ 180  100 -120],"[0.35714285714285715, 0.5, 0.5454545454545454]",0.0974025974025974,10.266666666666667,0.4025974025974026,Loss,0.0,-50.688,5.632000000000001,126,0.0,56.32,9.523809523809524,-0.3183174144514255
69,3,241.73,[-400  400  110],"[0.8, 0.2, 0.47619047619047616]",0.0761904761904762,13.124999999999998,0.4761904761904763,Loss,0.0,-217.557,24.173,107,0.0,241.73,9.345794392523365,0.21889639702983854
39,6,237.83,[-400 -200 -200 -450 -450 -500],"[0.8, 0.6666666666666666, 0.6666666666666666, 0.8181818181818182, 0.8181818181818182, 0.8333333333333334]",0.1983471074380165,5.041666666666667,3.603030303030304,Win,1199.0595833333334,985.0125833333334,23.783,105,1199.0595833333334,0.0,15.238095238095239,-0.3214838558405976
82,2,330.19,[300 220],"[0.25, 0.3125]",0.078125,12.8,-0.4375,Loss,0.0,-297.171,33.019,110,0.0,330.19,11.818181818181818,0.5930965269385533
71,5,240.82,[ 100 -200  500  400 -500],"[0.5, 0.6666666666666666, 0.16666666666666666, 0.2, 0.8333333333333334]",0.0092592592592592,108.0,1.3666666666666667,Loss,0.0,-216.738,24.082,87,0.0,240.82,4.597701149425287,-0.6303159235649101
81,6,80.3,[-150 -500 -500 -150 -450  105],"[0.6, 0.8333333333333334, 0.8333333333333334, 0.6, 0.8181818181818182, 0.4878048780487805]",0.0997782705099778,10.022222222222222,3.172653362897265,Loss,0.0,-72.27,8.03,93,0.0,80.3,12.903225806451612,0.223553789656049
39,4,258.82,[300 115 300 400],"[0.25, 0.46511627906976744, 0.25, 0.2]",0.005813953488372,172.0,0.1651162790697673,Loss,0.0,-232.938,25.882,105,0.0,258.82,15.238095238095239,-0.3214838558405976
36,4,454.33,[180 300 300 105],"[0.35714285714285715, 0.25, 0.25, 0.4878048780487805]",0.0108885017421602,91.84,0.3449477351916377,Loss,0.0,-408.897,45.433,106,0.0,454.33,17.92452830188679,-0.04878892104798404
40,6,88.13,[-400 -450 -105 -400 -500 -105],"[0.8, 0.8181818181818182, 0.5121951219512195, 0.8, 0.8333333333333334, 0.5121951219512195]",0.1144773132875453,8.735355253212393,3.275905395417591,Loss,0.0,-79.317,8.813,100,0.0,88.13,13.0,-0.4973715211898965
45,6,347.98,[400 300 220 115 180 400],"[0.2, 0.25, 0.3125, 0.46511627906976744, 0.35714285714285715, 0.2]",0.0005191029900332,1926.4,0.7847591362126245,Loss,0.0,-313.182,34.798,102,0.0,347.98,5.88235294117647,-0.5521183579067995
4,2,300.99,[115 180],"[0.46511627906976744, 0.35714285714285715]",0.1661129568106312,6.02,-0.1777408637873754,Loss,0.0,-270.891,30.099000000000004,103,0.0,300.99,14.563106796116504,-0.42180759598085027
25,4,376.81,[-150  105 -150 -500],"[0.6, 0.4878048780487805, 0.6, 0.8333333333333334]",0.1463414634146341,6.833333333333334,1.521138211382114,Loss,0.0,-339.129,37.681,116,0.0,376.81,8.620689655172415,-0.6725307335844849
69,5,83.79,[-105 -500 -450 -450 -120],"[0.5121951219512195, 0.8333333333333334, 0.8181818181818182, 0.8181818181818182, 0.5454545454545454]",0.1558520093089736,6.416343327454438,2.527346637102735,Loss,0.0,-75.411,8.379000000000001,107,0.0,83.79,9.345794392523365,0.21889639702983854
30,3,471.39,[105 500 180],"[0.4878048780487805, 0.16666666666666666, 0.35714285714285715]",0.0290360046457607,34.44,0.0116144018583042,Loss,0.0,-424.251,47.139,100,0.0,471.39,14.000000000000002,-0.157179493028686
76,3,314.27,[-500 -450 -450],"[0.8333333333333334, 0.8181818181818182, 0.8181818181818182]",0.5578512396694215,1.7925925925925923,1.4696969696969695,Win,563.358074074074,280.51507407407405,31.427,98,563.358074074074,0.0,19.387755102040817,0.19349655647743863
68,2,425.06,[ 300 -120],"[0.25, 0.5454545454545454]",0.1363636363636363,7.333333333333334,-0.2045454545454545,Win,3117.106666666667,2734.552666666667,42.506,98,3117.106666666667,0.0,10.204081632653061,0.34449324080092025
88,2,130.84,[110 220],"[0.47619047619047616, 0.3125]",0.1488095238095238,6.72,-0.2113095238095238,Loss,0.0,-117.756,13.084,103,0.0,130.84,6.796116504854369,-0.46804961395712774
29,4,372.31,[105 105 300 180],"[0.4878048780487805, 0.4878048780487805, 0.25, 0.35714285714285715]",0.0212458570578737,47.068000000000005,0.5827526132404182,Loss,0.0,-335.079,37.231,105,0.0,372.31,12.380952380952381,0.10698085684923966
73,5,392.71,[ 400  300  400  400 -450],"[0.2, 0.25, 0.2, 0.2, 0.8181818181818182]",0.0016363636363636,611.111111111111,0.6681818181818184,Loss,0.0,-353.439,39.271,88,0.0,392.71,17.045454545454543,-0.3416820151036245
68,5,204.74,[ 110  105 -150 -105 -120],"[0.47619047619047616, 0.4878048780487805, 0.6, 0.5121951219512195, 0.5454545454545454]",0.0389378616624303,25.68194444444445,1.6216450216450211,Loss,0.0,-184.266,20.474000000000004,98,0.0,204.74,10.204081632653061,0.34449324080092025
51,6,198.14,[ 100 -200  220 -105  105 -450],"[0.5, 0.6666666666666666, 0.3125, 0.5121951219512195, 0.4878048780487805, 0.8181818181818182]",0.0212941430966416,46.96126984126984,2.297348484848485,Loss,0.0,-178.326,19.814,107,0.0,198.14,12.149532710280374,0.4848084448114782
24,2,332.32,[-450 -500],"[0.8181818181818182, 0.8333333333333334]",0.6818181818181819,1.4666666666666666,0.6515151515151516,Win,487.4026666666666,188.31466666666665,33.232,95,487.4026666666666,0.0,14.736842105263156,0.19218692052791075
14,3,55.77,[ 180 -150 -150],"[0.35714285714285715, 0.6, 0.6]",0.1285714285714285,7.777777777777779,0.5571428571428569,Loss,0.0,-50.193000000000005,5.577000000000001,85,0.0,55.77,10.588235294117647,-0.24989176879079453
69,3,370.46,[500 115 500],"[0.16666666666666666, 0.46511627906976744, 0.16666666666666666]",0.0129198966408268,77.4,-0.2015503875968992,Loss,0.0,-333.414,37.046,107,0.0,370.46,9.345794392523365,0.21889639702983854
18,4,31.01,[ 300 -200 -500 -120],"[0.25, 0.6666666666666666, 0.8333333333333334, 0.5454545454545454]",0.0757575757575757,13.2,1.2954545454545454,Loss,0.0,-27.909,3.1010000000000004,101,0.0,31.01,15.841584158415841,1.4945956476709779
42,3,103.39,[-500  400  180],"[0.8333333333333334, 0.2, 0.35714285714285715]",0.0595238095238095,16.799999999999997,0.3904761904761906,Loss,0.0,-93.051,10.339,104,0.0,103.39,9.615384615384617,0.035282678239954006
57,5,335.43,[180 100 300 105 220],"[0.35714285714285715, 0.5, 0.25, 0.4878048780487805, 0.3125]",0.0068053135888501,146.944,0.9074477351916376,Loss,0.0,-301.887,33.543,105,0.0,335.43,13.333333333333334,0.03410519123986089
83,5,58.18,[-450 -120  180  180 -150],"[0.8181818181818182, 0.5454545454545454, 0.35714285714285715, 0.35714285714285715, 0.6]",0.0341541575307809,29.27901234567901,1.6779220779220785,Loss,0.0,-52.362,5.8180000000000005,82,0.0,58.18,12.195121951219512,-0.17313479745853202
12,2,486.2,[220 220],"[0.3125, 0.3125]",0.09765625,10.24,-0.375,Loss,0.0,-437.58,48.620000000000005,107,0.0,486.2,11.214953271028037,1.1407510140607586
82,4,435.51,[400 300 105 500],"[0.2, 0.25, 0.4878048780487805, 0.16666666666666666]",0.0040650406504065,246.00000000000003,0.1044715447154471,Loss,0.0,-391.959,43.551,110,0.0,435.51,11.818181818181818,0.5930965269385533
17,3,316.89,[105 105 105],"[0.4878048780487805, 0.4878048780487805, 0.4878048780487805]",0.1160749263649685,8.615125,0.4634146341463414,Loss,0.0,-285.201,31.689,126,0.0,316.89,9.523809523809524,-0.3183174144514255
30,2,411.34,[300 105],"[0.25, 0.4878048780487805]",0.1219512195121951,8.200000000000001,-0.2621951219512195,Win,3372.9880000000003,3002.782,41.134,100,3372.9880000000003,0.0,14.000000000000002,-0.157179493028686
88,6,444.91,[300 220 110 105 400 115],"[0.25, 0.3125, 0.47619047619047616, 0.4878048780487805, 0.2, 0.46511627906976744]",0.001688139804986,592.368,1.1916116333090243,Loss,0.0,-400.419,44.49100000000001,103,0.0,444.91,6.796116504854369,-0.46804961395712774
75,6,137.14,[220 115 105 400 180 500],"[0.3125, 0.46511627906976744, 0.4878048780487805, 0.2, 0.35714285714285715, 0.16666666666666666]",0.000844069902493,1184.7359999999996,0.9892306809280718,Loss,0.0,-123.426,13.714,103,0.0,137.14,3.8834951456310676,-0.7567062306085507
99,3,426.21,[-120 -500 -105],"[0.5454545454545454, 0.8333333333333334, 0.5121951219512195]",0.2328159645232816,4.295238095238095,0.8909830007390984,Loss,0.0,-383.589,42.621,115,0.0,426.21,8.695652173913043,-0.3398665666300326
23,3,105.45,[-120 -450  115],"[0.5454545454545454, 0.8181818181818182, 0.46511627906976744]",0.2075725542955987,4.817592592592592,0.8287526427061311,Loss,0.0,-94.905,10.545000000000002,102,0.0,105.45,21.568627450980394,0.3493006640620288
81,3,212.54,[ 300  105 -450],"[0.25, 0.4878048780487805, 0.8181818181818182]",0.0997782705099778,10.022222222222222,0.5559866962305988,Loss,0.0,-191.286,21.254,93,0.0,212.54,12.903225806451612,0.223553789656049
1,5,283.55,[ 110  110  500 -400  300],"[0.47619047619047616, 0.47619047619047616, 0.16666666666666666, 0.8, 0.25]",0.0075585789871504,132.3,1.1690476190476191,Loss,0.0,-255.195,28.355000000000004,97,0.0,283.55,15.463917525773196,0.7453495097695972
79,3,359.81,[-105 -400 -400],"[0.5121951219512195, 0.8, 0.8]",0.3278048780487805,3.050595238095237,1.1121951219512196,Win,1097.6346726190473,773.8056726190473,35.981,97,1097.6346726190473,0.0,11.34020618556701,-0.35247813746229406
32,6,24.77,[-400 -400  220  500 -400  105],"[0.8, 0.8, 0.3125, 0.16666666666666666, 0.8, 0.4878048780487805]",0.0130081300813008,76.87499999999999,2.366971544715447,Loss,0.0,-22.293,2.4770000000000003,105,0.0,24.77,11.428571428571429,-0.20871599706690402
9,3,152.35,[ 220 -105  100],"[0.3125, 0.5121951219512195, 0.5]",0.080030487804878,12.495238095238095,0.3246951219512195,Loss,0.0,-137.115,15.235,100,0.0,152.35,11.0,-0.17908015056167195
15,4,308.17,[180 180 180 500],"[0.35714285714285715, 0.35714285714285715, 0.35714285714285715, 0.16666666666666666]",0.007592322643343,131.712,0.2380952380952381,Loss,0.0,-277.353,30.817000000000004,106,0.0,308.17,9.433962264150944,0.22025589574568594
28,6,185.11,[-120 -105  115  400 -105 -105],"[0.5454545454545454, 0.5121951219512195, 0.46511627906976744, 0.2, 0.5121951219512195, 0.5121951219512195]",0.0068179908651118,146.67077439441383,1.747156190377971,Loss,0.0,-166.59900000000002,18.511000000000003,106,0.0,185.11,16.037735849056602,1.089058272382761
24,4,389.76,[105 220 500 100],"[0.4878048780487805, 0.3125, 0.16666666666666666, 0.5]",0.0127032520325203,78.72,0.466971544715447,Loss,0.0,-350.784,38.976,95,0.0,389.76,14.736842105263156,0.19218692052791075
60,6,329.31,[-120  500 -105 -450  500  110],"[0.5454545454545454, 0.16666666666666666, 0.5121951219512195, 0.8181818181818182, 0.16666666666666666, 0.47619047619047616]",0.0030235839548478,330.7333333333333,1.6853552951113926,Loss,0.0,-296.379,32.931000000000004,109,0.0,329.31,8.256880733944955,-0.6071510710414525
35,2,124.86,[400 220],"[0.2, 0.3125]",0.0625,16.0,-0.4875,Loss,0.0,-112.374,12.486,102,0.0,124.86,7.8431372549019605,-0.15536648345613313
86,6,81.51,[500 500 500 500 105 300],"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.4878048780487805, 0.25]",9.409816320385426e-05,10627.2,0.404471544715447,Loss,0.0,-73.35900000000001,8.151000000000002,106,0.0,81.51,12.264150943396226,-0.44622928035074627
27,6,318.23,[ 105 -500  110 -105  110 -150],"[0.4878048780487805, 0.8333333333333334, 0.47619047619047616, 0.5121951219512195, 0.47619047619047616, 0.6]",0.0283278094104982,35.301,2.385714285714286,Loss,0.0,-286.40700000000004,31.823000000000004,97,0.0,318.23,7.216494845360824,-0.6522587618165545
83,4,230.73,[-105 -200  115  100],"[0.5121951219512195, 0.6666666666666666, 0.46511627906976744, 0.5]",0.0794100964265456,12.592857142857143,1.1439780676876534,Loss,0.0,-207.657,23.073,82,0.0,230.73,12.195121951219512,-0.17313479745853202
76,4,92.79,[ 110 -200 -120 -200],"[0.47619047619047616, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666]",0.1154401154401154,8.662500000000001,1.3549783549783547,Loss,0.0,-83.51100000000001,9.279000000000002,98,0.0,92.79,19.387755102040817,0.19349655647743863
20,6,169.92,[-120 -150 -200 -400 -150 -450],"[0.5454545454545454, 0.6, 0.6666666666666666, 0.8, 0.6, 0.8181818181818182]",0.0856859504132231,11.670524691358024,3.0303030303030303,Loss,0.0,-152.928,16.992,99,0.0,169.92,11.11111111111111,-0.38111395989295965
65,6,158.49,[ 115  115 -120  110  100 -450],"[0.46511627906976744, 0.46511627906976744, 0.5454545454545454, 0.47619047619047616, 0.5, 0.8181818181818182]",0.0229869938311847,43.50286111111112,2.270059397966375,Loss,0.0,-142.64100000000002,15.849000000000002,84,0.0,158.49,7.142857142857142,-0.12651272090657273
85,5,62.98,[115 100 115 105 110],"[0.46511627906976744, 0.5, 0.46511627906976744, 0.4878048780487805, 0.47619047619047616]",0.0251258017486301,39.79972500000001,1.3942279123787915,Loss,0.0,-56.682,6.298,94,0.0,62.98,12.76595744680851,-0.19209448037655197
49,2,277.99,[-120 -150],"[0.5454545454545454, 0.6]",0.3272727272727272,3.055555555555556,0.1454545454545455,Loss,0.0,-250.191,27.799000000000003,114,0.0,277.99,13.157894736842104,2.429903076189833
1,2,384.19,[-105 -105],"[0.5121951219512195, 0.5121951219512195]",0.2623438429506246,3.811791383219955,0.024390243902439,Win,1464.4521315192744,1118.6811315192745,38.419,97,1464.4521315192744,0.0,15.463917525773196,0.7453495097695972
10,3,291.98,[-400  180 -500],"[0.8, 0.35714285714285715, 0.8333333333333334]",0.2380952380952381,4.199999999999999,0.9904761904761904,Win,1226.3159999999998,963.5339999999998,29.198000000000004,92,1226.3159999999998,0.0,9.782608695652174,-0.19306236873827276
47,6,414.88,[ 110  100 -200  300  110 -400],"[0.47619047619047616, 0.5, 0.6666666666666666, 0.25, 0.47619047619047616, 0.8]",0.0151171579743008,66.15,2.16904761904762,Loss,0.0,-373.392,41.488,110,0.0,414.88,14.545454545454545,0.266566480810959
59,6,72.51,[ 500 -450  500  105 -200  115],"[0.16666666666666666, 0.8181818181818182, 0.16666666666666666, 0.4878048780487805, 0.6666666666666666, 0.46511627906976744]",0.0034376665119716,290.89500000000004,1.7711029753003662,Loss,0.0,-65.259,7.251000000000001,111,0.0,72.51,9.90990990990991,-0.5605546121559092
96,6,223.45,[180 300 115 180 500 220],"[0.35714285714285715, 0.25, 0.46511627906976744, 0.35714285714285715, 0.16666666666666666, 0.3125]",0.0007724746875494,1294.5408,0.9085686600221484,Loss,0.0,-201.105,22.345,105,0.0,223.45,12.380952380952381,5.934341738074782
62,6,308.61,[-120 -450 -500 -200 -450 -400],"[0.5454545454545454, 0.8181818181818182, 0.8333333333333334, 0.6666666666666666, 0.8181818181818182, 0.8]",0.1622839969947408,6.162037037037035,3.4818181818181824,Loss,0.0,-277.749,30.861000000000004,117,0.0,308.61,9.401709401709402,-0.36740595302427825
86,2,341.24,[-105 -120],"[0.5121951219512195, 0.5454545454545454]",0.2793791574279379,3.5793650793650795,0.0576496674057649,Loss,0.0,-307.116,34.124,106,0.0,341.24,12.264150943396226,-0.44622928035074627
18,4,350.94,[110 115 180 115],"[0.47619047619047616, 0.46511627906976744, 0.35714285714285715, 0.46511627906976744]",0.0367913525604941,27.180300000000003,0.7635658914728682,Loss,0.0,-315.846,35.094,101,0.0,350.94,15.841584158415841,1.4945956476709779
46,5,367.19,[-150 -450 -450  400 -450],"[0.6, 0.8181818181818182, 0.8181818181818182, 0.2, 0.8181818181818182]",0.06572501878287,15.214906264288976,2.254545454545455,Loss,0.0,-330.471,36.719,93,0.0,367.19,12.903225806451612,-0.24485097552067472
32,4,329.2,[ 100  180 -105  105],"[0.5, 0.35714285714285715, 0.5121951219512195, 0.4878048780487805]",0.0446162998215348,22.41333333333333,0.8571428571428572,Loss,0.0,-296.28,32.92,105,0.0,329.2,11.428571428571429,-0.20871599706690402
27,4,56.17,[220 500 100 100],"[0.3125, 0.16666666666666666, 0.5, 0.5]",0.0130208333333333,76.80000000000001,0.4791666666666665,Loss,0.0,-50.553,5.617000000000001,97,0.0,56.17,7.216494845360824,-0.6522587618165545
92,2,350.7,[100 500],"[0.5, 0.16666666666666666]",0.0833333333333333,12.0,-0.3333333333333333,Loss,0.0,-315.63,35.07,115,0.0,350.7,14.782608695652174,-0.1263390478284594
18,5,365.14,[ 115 -150  115  115  115],"[0.46511627906976744, 0.6, 0.46511627906976744, 0.46511627906976744, 0.46511627906976744]",0.028080019866614,35.612510416666666,1.4604651162790696,Loss,0.0,-328.626,36.514,101,0.0,365.14,15.841584158415841,1.4945956476709779
39,6,496.81,[-450 -400  180 -105 -200  300],"[0.8181818181818182, 0.8, 0.35714285714285715, 0.5121951219512195, 0.6666666666666666, 0.25]",0.0199556541019955,50.11111111111111,2.4041864639425614,Loss,0.0,-447.129,49.681,105,0.0,496.81,15.238095238095239,-0.3214838558405976
49,2,349.75,[100 400],"[0.5, 0.2]",0.1,10.0,-0.3,Loss,0.0,-314.775,34.975,114,0.0,349.75,13.157894736842104,2.429903076189833
93,2,346.55,[-105 -400],"[0.5121951219512195, 0.8]",0.4097560975609756,2.4404761904761902,0.3121951219512195,Win,845.7470238095237,533.8520238095238,34.655,107,845.7470238095237,0.0,14.018691588785046,0.2637989466961906
82,5,262.26,[-500 -200 -200 -200 -200],"[0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]",0.1646090534979423,6.075000000000001,2.5,Win,1593.2295,1357.1955000000005,26.226,110,1593.2295,0.0,11.818181818181818,0.5930965269385533
44,3,435.28,[-450 -400 -105],"[0.8181818181818182, 0.8, 0.5121951219512195]",0.3352549889135255,2.982804232804232,1.1303769401330377,Loss,0.0,-391.752,43.528,93,0.0,435.28,11.827956989247312,-0.2011601479975848
72,2,498.45,[300 180],"[0.25, 0.35714285714285715]",0.0892857142857142,11.2,-0.3928571428571428,Loss,0.0,-448.605,49.845,100,0.0,498.45,11.0,-0.3136379325723106
54,4,391.73,[-150 -400 -450 -450],"[0.6, 0.8, 0.8181818181818182, 0.8181818181818182]",0.3213223140495868,3.112139917695473,2.0363636363636366,Loss,0.0,-352.557,39.173,114,0.0,391.73,9.649122807017543,-0.7112143248953585
95,4,310.13,[-450  115  400 -200],"[0.8181818181818182, 0.46511627906976744, 0.2, 0.6666666666666666]",0.0507399577167019,19.70833333333333,1.1499647639182524,Loss,0.0,-279.117,31.013,85,0.0,310.13,16.470588235294116,-0.07459107655627617
34,6,48.69,[110 100 105 300 500 500],"[0.47619047619047616, 0.5, 0.4878048780487805, 0.25, 0.16666666666666666, 0.16666666666666666]",0.0008065556846044,1239.84,1.0473286875725902,Loss,0.0,-43.821,4.869,85,0.0,48.69,17.647058823529413,0.9172508060222606
71,2,366.1,[-500 -400],"[0.8333333333333334, 0.8]",0.6666666666666667,1.4999999999999998,0.6333333333333333,Win,549.15,219.66,36.61000000000001,87,549.15,0.0,4.597701149425287,-0.6303159235649101
36,6,357.2,[-120 -120 -120 -450 -200 -450],"[0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.8181818181818182, 0.6666666666666666, 0.8181818181818182]",0.0724242631216198,13.807527434842251,2.9393939393939394,Loss,0.0,-321.48,35.72,106,0.0,357.2,17.92452830188679,-0.04878892104798404
18,2,390.03,[115 400],"[0.46511627906976744, 0.2]",0.0930232558139534,10.75,-0.3348837209302325,Loss,0.0,-351.027,39.003,101,0.0,390.03,15.841584158415841,1.4945956476709779
38,5,71.03,[ 100  400 -450  500 -400],"[0.5, 0.2, 0.8181818181818182, 0.16666666666666666, 0.8]",0.0109090909090909,91.66666666666666,1.4848484848484849,Loss,0.0,-63.927,7.103000000000001,111,0.0,71.03,8.108108108108109,-0.004164354201371617
59,2,330.33,[180 180],"[0.35714285714285715, 0.35714285714285715]",0.1275510204081632,7.84,-0.2857142857142857,Loss,0.0,-297.297,33.033,111,0.0,330.33,9.90990990990991,-0.5605546121559092
9,3,154.9,[-500 -200 -400],"[0.8333333333333334, 0.6666666666666666, 0.8]",0.4444444444444445,2.25,1.2999999999999998,Loss,0.0,-139.41,15.490000000000002,100,0.0,154.9,11.0,-0.17908015056167195
73,4,382.53,[ 400  300 -150  400],"[0.2, 0.25, 0.6, 0.2]",0.006,166.66666666666666,0.25,Loss,0.0,-344.277,38.253,88,0.0,382.53,17.045454545454543,-0.3416820151036245
72,5,127.78,[100 180 110 100 180],"[0.5, 0.35714285714285715, 0.47619047619047616, 0.5, 0.35714285714285715]",0.0151846452866861,65.85600000000001,1.190476190476191,Loss,0.0,-115.002,12.778,100,0.0,127.78,11.0,-0.3136379325723106
51,4,345.15,[-450  100  115  180],"[0.8181818181818182, 0.5, 0.46511627906976744, 0.35714285714285715]",0.06795530051344,14.715555555555556,1.140440954394443,Loss,0.0,-310.635,34.515,107,0.0,345.15,12.149532710280374,0.4848084448114782
35,6,154.55,[ 300  110 -120 -500  115  115],"[0.25, 0.47619047619047616, 0.5454545454545454, 0.8333333333333334, 0.46511627906976744, 0.46511627906976744]",0.0117063394510663,85.4238,2.03521091311789,Loss,0.0,-139.095,15.455000000000002,102,0.0,154.55,7.8431372549019605,-0.15536648345613313
82,5,14.41,[ 220 -400 -400  105  500],"[0.3125, 0.8, 0.8, 0.4878048780487805, 0.16666666666666666]",0.016260162601626,61.50000000000001,1.566971544715447,Loss,0.0,-12.969,1.441,110,0.0,14.41,11.818181818181818,0.5930965269385533
5,3,320.35,[ 400  100 -105],"[0.2, 0.5, 0.5121951219512195]",0.0512195121951219,19.52380952380952,0.2121951219512194,Loss,0.0,-288.315,32.035000000000004,87,0.0,320.35,10.344827586206897,-0.5175430275893892
14,4,65.5,[-400 -400 -450 -150],"[0.8, 0.8, 0.8181818181818182, 0.6]",0.3141818181818183,3.1828703703703694,2.0181818181818185,Loss,0.0,-58.95,6.550000000000001,85,0.0,65.5,10.588235294117647,-0.24989176879079453
92,2,333.05,[-450 -105],"[0.8181818181818182, 0.5121951219512195]",0.4190687361419069,2.386243386243386,0.3303769401330378,Win,794.7383597883597,494.9933597883597,33.305,115,794.7383597883597,0.0,14.782608695652174,-0.1263390478284594
30,2,463.55,[115 220],"[0.46511627906976744, 0.3125]",0.1453488372093023,6.88,-0.2223837209302326,Loss,0.0,-417.195,46.355,100,0.0,463.55,14.000000000000002,-0.157179493028686
4,2,484.93,[100 115],"[0.5, 0.46511627906976744]",0.2325581395348837,4.3,-0.0348837209302326,Loss,0.0,-436.437,48.493,103,0.0,484.93,14.563106796116504,-0.42180759598085027
39,5,125.6,[-200 -200 -150 -400 -105],"[0.6666666666666666, 0.6666666666666666, 0.6, 0.8, 0.5121951219512195]",0.1092682926829268,9.151785714285714,2.245528455284553,Loss,0.0,-113.04,12.56,105,0.0,125.6,15.238095238095239,-0.3214838558405976
84,3,406.53,[-500 -200 -450],"[0.8333333333333334, 0.6666666666666666, 0.8181818181818182]",0.4545454545454546,2.2,1.3181818181818183,Loss,0.0,-365.877,40.653,99,0.0,406.53,14.14141414141414,-0.04569283082483603
64,3,183.24,[-450  115 -105],"[0.8181818181818182, 0.46511627906976744, 0.5121951219512195]",0.1949156912287939,5.13042328042328,0.7954932192028052,Loss,0.0,-164.916,18.324,99,0.0,183.24,9.090909090909092,-0.3548993122856048
25,3,451.22,[-120  300 -120],"[0.5454545454545454, 0.25, 0.5454545454545454]",0.0743801652892561,13.444444444444446,0.3409090909090908,Loss,0.0,-406.098,45.12200000000001,116,0.0,451.22,8.620689655172415,-0.6725307335844849
28,4,395.87,[500 110 100 400],"[0.16666666666666666, 0.47619047619047616, 0.5, 0.2]",0.0079365079365079,126.0,0.3428571428571427,Loss,0.0,-356.283,39.587,106,0.0,395.87,16.037735849056602,1.089058272382761
