User_ID,Num_Bets,Bet_Amount,Odds,Implied_Probabilities,Combined_Probability,Combined_Odds,Vig,Outcomes,Commission,Effective_Bet_Amount,Payout,Profit,Net_Profit
71,6,345.98,[ 115  450  115  105 -105  100],"[0.46511627906976744, 0.18181818181818182, 0.46511627906976744, 0.4878048780487805, 0.5121951219512195, 0.5]",0.004913737725563596,203.51106547619042,1.6120507399577164,"['Win', 'Loss', 'Loss', 'Loss', 'Win', 'Win']",51.897,294.083,0.0,-345.98,294.083
37,6,225.09,[300 115 180 100 115 400],"[0.25, 0.46511627906976744, 0.35714285714285715, 0.5, 0.46511627906976744, 0.2]",0.0019315460094259447,517.7199999999999,1.2373754152823921,"['Loss', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",33.7635,191.3265,0.0,-225.09,191.3265
76,3,435.74,[-150 -450  220],"[0.6, 0.8181818181818182, 0.3125]",0.1534090909090909,6.518518518518518,0.7306818181818182,"['Win', 'Win', 'Loss']",65.361,370.379,462.97375,27.233749999999986,-528.33475
39,2,123.39,[300 105],"[0.25, 0.4878048780487805]",0.12195121951219512,8.200000000000001,-0.2621951219512195,"['Loss', 'Win']",18.508499999999998,104.8815,0.0,-123.39,104.8815
34,5,448.47,[-105  110  220 -150  450],"[0.5121951219512195, 0.47619047619047616, 0.3125, 0.6, 0.18181818181818182]",0.008314855875831485,120.26666666666668,1.0827037799598775,"['Loss', 'Loss', 'Loss', 'Loss', 'Loss']",67.2705,381.19950000000006,0.0,-448.47,381.19950000000006
5,6,242.35,[ 400  110  180  100 -120  220],"[0.2, 0.47619047619047616, 0.35714285714285715, 0.5, 0.5454545454545454, 0.3125]",0.0028988868274582554,344.9600000000001,1.391287878787879,"['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",36.3525,205.9975,0.0,-242.35,205.9975
58,4,377.15,[115 450 105 450],"[0.46511627906976744, 0.18181818181818182, 0.4878048780487805, 0.18181818181818182]",0.0075003632988472875,133.326875,0.3165575207549116,"['Win', 'Win', 'Win', 'Loss']",56.5725,320.5775,480.86625,103.71625,-537.43875
74,3,37.26,[-450  105  220],"[0.8181818181818182, 0.4878048780487805, 0.3125]",0.12472283813747229,8.017777777777777,0.6184866962305988,"['Win', 'Loss', 'Win']",5.5889999999999995,31.671,39.58875,2.3287499999999994,-45.177749999999996
94,2,108.4,[-150 -450],"[0.6, 0.8181818181818182]",0.4909090909090909,2.037037037037037,0.4181818181818182,"['Win', 'Win']",16.26,92.14,276.42,168.02,-292.68
66,5,357.12,[ 450  180 -105  105  400],"[0.18181818181818182, 0.35714285714285715, 0.5121951219512195, 0.4878048780487805, 0.2]",0.0032448218052025316,308.1833333333333,0.7389610389610388,"['Loss', 'Loss', 'Win', 'Win', 'Win']",53.568,303.552,121.42080000000001,-235.6992,-174.98880000000003
15,4,89.93,[ 105  105 -200  105],"[0.4878048780487805, 0.4878048780487805, 0.6666666666666666, 0.4878048780487805]",0.07738328424331238,12.922687500000002,1.130081300813008,"['Loss', 'Loss', 'Loss', 'Loss']",13.489500000000001,76.4405,0.0,-89.93,76.4405
18,5,152.12,[110 450 110 110 105],"[0.47619047619047616, 0.18181818181818182, 0.47619047619047616, 0.47619047619047616, 0.4878048780487805]",0.009576913509218136,104.41777500000003,1.098194488438391,"['Loss', 'Loss', 'Win', 'Win', 'Win']",22.818,129.302,51.7208,-100.39920000000001,-74.5388
89,6,434.64,[ 105 -105 -400 -450  400  110],"[0.4878048780487805, 0.5121951219512195, 0.8, 0.8181818181818182, 0.2, 0.47619047619047616]",0.015575144664972153,64.2048611111111,2.2943722943722946,"['Loss', 'Win', 'Loss', 'Win', 'Loss', 'Loss']",65.196,369.44399999999996,0.0,-434.64,369.44399999999996
40,6,62.27,[ 110  450  220  220 -105  180],"[0.47619047619047616, 0.18181818181818182, 0.3125, 0.3125, 0.5121951219512195, 0.35714285714285715]",0.0015466621792841306,646.5536,1.1523466371027347,"['Win', 'Loss', 'Loss', 'Loss', 'Win', 'Win']",9.3405,52.929500000000004,0.0,-62.27,52.929500000000004
63,4,109.9,[100 100 110 110],"[0.5, 0.5, 0.47619047619047616, 0.47619047619047616]",0.056689342403628114,17.64,0.9523809523809526,"['Loss', 'Loss', 'Win', 'Loss']",16.485,93.415,0.0,-109.9,93.415
58,5,439.53,[-105  300  105 -105  105],"[0.5121951219512195, 0.25, 0.4878048780487805, 0.5121951219512195, 0.4878048780487805]",0.015606415404558276,64.07621315192743,1.25,"['Win', 'Win', 'Loss', 'Win', 'Win']",65.92949999999999,373.6005,747.201,307.67100000000005,-813.1305
64,2,380.16,[220 105],"[0.3125, 0.4878048780487805]",0.1524390243902439,6.5600000000000005,-0.19969512195121952,"['Win', 'Win']",57.024,323.136,969.4080000000001,589.248,-1026.4320000000002
6,2,102.06,[220 110],"[0.3125, 0.47619047619047616]",0.1488095238095238,6.72,-0.21130952380952384,"['Win', 'Loss']",15.309,86.751,0.0,-102.06,86.751
56,6,172.63,[ 300 -120 -120 -150  110  105],"[0.25, 0.5454545454545454, 0.5454545454545454, 0.6, 0.47619047619047616, 0.4878048780487805]",0.010366573559478212,96.46388888888892,1.9049044451483477,"['Loss', 'Loss', 'Loss', 'Win', 'Loss', 'Loss']",25.894499999999997,146.7355,0.0,-172.63,146.7355
6,5,222.99,[115 400 220 180 180],"[0.46511627906976744, 0.2, 0.3125, 0.35714285714285715, 0.35714285714285715]",0.0037078785002373042,269.696,0.6919019933554817,"['Win', 'Loss', 'Loss', 'Win', 'Loss']",33.4485,189.5415,0.0,-222.99,189.5415
32,6,479.6,[100 115 450 110 100 115],"[0.5, 0.46511627906976744, 0.18181818181818182, 0.47619047619047616, 0.5, 0.46511627906976744]",0.004682535780426531,213.55950000000004,1.5882412161481927,"['Loss', 'Win', 'Loss', 'Win', 'Win', 'Loss']",71.94,407.66,0.0,-479.6,407.66
25,4,175.06,[ 100  110 -200  100],"[0.5, 0.47619047619047616, 0.6666666666666666, 0.5]",0.07936507936507936,12.600000000000001,1.1428571428571428,"['Loss', 'Loss', 'Loss', 'Win']",26.259,148.801,0.0,-175.06,148.801
61,5,218.38,[ 180  400  115 -150  220],"[0.35714285714285715, 0.2, 0.46511627906976744, 0.6, 0.3125]",0.006229235880398672,160.5333333333333,0.9347591362126244,"['Loss', 'Loss', 'Loss', 'Win', 'Loss']",32.757,185.623,0.0,-218.38,185.623
17,2,487.94,[220 110],"[0.3125, 0.47619047619047616]",0.1488095238095238,6.72,-0.21130952380952384,"['Loss', 'Loss']",73.191,414.749,0.0,-487.94,414.749
67,2,233.51,[-120 -450],"[0.5454545454545454, 0.8181818181818182]",0.4462809917355372,2.2407407407407405,0.36363636363636376,"['Win', 'Win']",35.0265,198.4835,595.4504999999999,361.94049999999993,-630.4769999999999
70,5,169.4,[ 100  220  180 -105  300],"[0.5, 0.3125, 0.35714285714285715, 0.5121951219512195, 0.25]",0.007145579268292683,139.94666666666666,0.9318379790940767,"['Win', 'Win', 'Loss', 'Win', 'Win']",25.41,143.99,287.98,118.58000000000001,-313.39000000000004
99,6,71.96,[ 110  400 -105  115 -105 -120],"[0.47619047619047616, 0.2, 0.5121951219512195, 0.46511627906976744, 0.5121951219512195, 0.5454545454545454]",0.006338721665977037,157.7605158730159,1.7111515446172283,"['Loss', 'Win', 'Loss', 'Win', 'Loss', 'Win']",10.793999999999999,61.166,0.0,-71.96,61.166
40,6,359.42,[ 400 -450  400 -450 -200 -450],"[0.2, 0.8181818181818182, 0.2, 0.8181818181818182, 0.6666666666666666, 0.8181818181818182]",0.014605559729526676,68.4670781893004,2.5212121212121215,"['Loss', 'Win', 'Loss', 'Win', 'Win', 'Win']",53.913000000000004,305.507,122.20280000000001,-237.2172,-176.1158
74,6,358.35,[ 110  100 -200  400  115  115],"[0.47619047619047616, 0.5, 0.6666666666666666, 0.2, 0.46511627906976744, 0.46511627906976744]",0.00686771914462558,145.60875000000001,1.7730897009966777,"['Loss', 'Win', 'Loss', 'Loss', 'Win', 'Win']",53.752500000000005,304.5975,0.0,-358.35,304.5975
65,3,371.51,[ 115  105 -200],"[0.46511627906976744, 0.4878048780487805, 0.6666666666666666]",0.1512573265267536,6.611250000000001,0.6195878237852144,"['Loss', 'Win', 'Loss']",55.726499999999994,315.7835,0.0,-371.51,315.7835
25,5,483.81,[ 400  220 -450  180  100],"[0.2, 0.3125, 0.8181818181818182, 0.35714285714285715, 0.5]",0.009131493506493508,109.51111111111109,1.1878246753246753,"['Loss', 'Loss', 'Win', 'Win', 'Win']",72.5715,411.2385,164.49540000000002,-319.3146,-237.06690000000003
47,3,18.55,[ 400 -400 -150],"[0.2, 0.8, 0.6]",0.09600000000000002,10.416666666666664,0.6000000000000001,"['Loss', 'Win', 'Loss']",2.7825,15.7675,0.0,-18.55,15.7675
33,3,236.36,[-200  300 -200],"[0.6666666666666666, 0.25, 0.6666666666666666]",0.1111111111111111,9.0,0.5833333333333333,"['Win', 'Loss', 'Win']",35.454,200.906,251.1325,14.77249999999998,-286.5865
40,3,183.73,[ 180  110 -120],"[0.35714285714285715, 0.47619047619047616, 0.5454545454545454]",0.09276437847866419,10.780000000000001,0.3787878787878787,"['Loss', 'Loss', 'Win']",27.559499999999996,156.1705,0.0,-183.73,156.1705
95,4,187.97,[ 110 -200 -150  450],"[0.47619047619047616, 0.6666666666666666, 0.6, 0.18181818181818182]",0.03463203463203463,28.875,0.9246753246753248,"['Loss', 'Win', 'Win', 'Loss']",28.1955,159.7745,0.0,-187.97,159.7745
83,6,152.1,[-150 -105 -450 -450 -105 -105],"[0.6, 0.5121951219512195, 0.8181818181818182, 0.8181818181818182, 0.5121951219512195, 0.5121951219512195]",0.05397059587087433,18.52860773285733,2.7729490022172953,"['Win', 'Win', 'Win', 'Win', 'Win', 'Loss']",22.814999999999998,129.285,258.57,106.47,-281.385
34,4,154.36,[ 400 -120  110 -105],"[0.2, 0.5454545454545454, 0.47619047619047616, 0.5121951219512195]",0.026607538802660754,37.583333333333336,0.733840143596241,"['Loss', 'Win', 'Win', 'Win']",23.154,131.20600000000002,196.80900000000003,42.44900000000001,-219.96300000000002
63,5,266.6,[ 105 -150  100  450 -450],"[0.4878048780487805, 0.6, 0.5, 0.18181818181818182, 0.8181818181818182]",0.021769804474904255,45.93518518518518,1.5878048780487806,"['Loss', 'Loss', 'Loss', 'Loss', 'Win']",39.99,226.61,0.0,-266.6,226.61
98,2,280.71,[-105 -450],"[0.5121951219512195, 0.8181818181818182]",0.41906873614190693,2.386243386243386,0.33037694013303787,"['Loss', 'Win']",42.1065,238.6035,0.0,-280.71,238.6035
46,5,22.0,[-450  450 -400 -120  220],"[0.8181818181818182, 0.18181818181818182, 0.8, 0.5454545454545454, 0.3125]",0.0202854996243426,49.2962962962963,1.6579545454545457,"['Win', 'Win', 'Win', 'Win', 'Win']",3.3,18.7,187.0,165.0,-190.3
1,2,246.08,[-105  450],"[0.5121951219512195, 0.18181818181818182]",0.09312638580931264,10.738095238095239,-0.3059866962305986,"['Win', 'Win']",36.912,209.168,627.504,381.424,-664.416
21,3,184.61,[ 300 -105 -120],"[0.25, 0.5121951219512195, 0.5454545454545454]",0.06984478935698447,14.317460317460318,0.30764966740576494,"['Loss', 'Loss', 'Loss']",27.6915,156.91850000000002,0.0,-184.61,156.91850000000002
94,6,151.96,[ 100  220  100  180 -450 -200],"[0.5, 0.3125, 0.5, 0.35714285714285715, 0.8181818181818182, 0.6666666666666666]",0.015219155844155844,65.70666666666666,2.154491341991342,"['Win', 'Loss', 'Loss', 'Loss', 'Win', 'Win']",22.794,129.166,0.0,-151.96,129.166
95,3,296.18,[-200 -200 -200],"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666]",0.2962962962962963,3.375,1.0,"['Loss', 'Win', 'Win']",44.427,251.75300000000001,314.69125,18.511250000000018,-359.11825000000005
19,6,11.52,[-450 -450 -450  400  450  100],"[0.8181818181818182, 0.8181818181818182, 0.8181818181818182, 0.2, 0.18181818181818182, 0.5]",0.009958336179222734,100.41838134430724,2.3363636363636364,"['Win', 'Win', 'Win', 'Loss', 'Loss', 'Win']",1.728,9.792,3.9168000000000003,-7.603199999999999,-5.6448
33,6,168.19,[ 100  300 -150 -200  180  105],"[0.5, 0.25, 0.6, 0.6666666666666666, 0.35714285714285715, 0.4878048780487805]",0.008710801393728223,114.80000000000001,1.8616144018583043,"['Loss', 'Loss', 'Loss', 'Loss', 'Win', 'Win']",25.2285,142.9615,0.0,-168.19,142.9615
41,2,121.66,[-450 -150],"[0.8181818181818182, 0.6]",0.4909090909090909,2.037037037037037,0.4181818181818182,"['Win', 'Win']",18.249,103.411,310.233,188.573,-328.482
93,2,95.83,[ 220 -150],"[0.3125, 0.6]",0.1875,5.333333333333333,-0.08750000000000002,"['Loss', 'Win']",14.3745,81.4555,0.0,-95.83,81.4555
49,4,160.52,[ 105  300 -200 -450],"[0.4878048780487805, 0.25, 0.6666666666666666, 0.8181818181818182]",0.0665188470066519,15.033333333333331,1.2226533628972653,"['Win', 'Loss', 'Win', 'Win']",24.078,136.442,204.663,44.143,-228.741
16,5,428.65,[-200  180  115  450  180],"[0.6666666666666666, 0.35714285714285715, 0.46511627906976744, 0.18181818181818182, 0.35714285714285715]",0.007191037091369317,139.062,1.02788684184033,"['Win', 'Loss', 'Win', 'Loss', 'Loss']",64.2975,364.35249999999996,0.0,-428.65,364.35249999999996
26,3,178.61,[ 105 -120  110],"[0.4878048780487805, 0.5454545454545454, 0.47619047619047616]",0.12670256572695596,7.892500000000001,0.5094498996938022,"['Loss', 'Loss', 'Win']",26.791500000000003,151.8185,0.0,-178.61,151.8185
56,3,156.32,[ 100 -450  450],"[0.5, 0.8181818181818182, 0.18181818181818182]",0.0743801652892562,13.444444444444445,0.5000000000000002,"['Win', 'Win', 'Loss']",23.447999999999997,132.87199999999999,166.08999999999997,9.769999999999982,-189.53799999999998
46,6,410.95,[300 105 105 100 220 400],"[0.25, 0.4878048780487805, 0.4878048780487805, 0.5, 0.3125, 0.2]",0.0018590124925639499,537.9200000000001,1.2381097560975611,"['Loss', 'Win', 'Loss', 'Win', 'Win', 'Win']",61.6425,349.3075,139.723,-271.227,-201.3655
54,6,356.91,[ 100 -150  100  180  110 -150],"[0.5, 0.6, 0.5, 0.35714285714285715, 0.47619047619047616, 0.6]",0.01530612244897959,65.33333333333334,2.0333333333333337,"['Loss', 'Win', 'Win', 'Loss', 'Win', 'Win']",53.536500000000004,303.37350000000004,121.34940000000002,-235.56060000000002,-174.88590000000002
59,6,302.77,[ 180 -150  220 -150  180  300],"[0.35714285714285715, 0.6, 0.3125, 0.6, 0.35714285714285715, 0.25]",0.0035873724489795915,278.7555555555556,1.4767857142857141,"['Loss', 'Loss', 'Loss', 'Win', 'Loss', 'Loss']",45.415499999999994,257.3545,0.0,-302.77,257.3545
41,4,120.58,[300 220 105 180],"[0.25, 0.3125, 0.4878048780487805, 0.35714285714285715]",0.013610627177700348,73.47200000000001,0.4074477351916377,"['Loss', 'Loss', 'Win', 'Loss']",18.087,102.493,0.0,-120.58,102.493
13,2,49.96,[ 110 -150],"[0.47619047619047616, 0.6]",0.2857142857142857,3.5,0.07619047619047614,"['Loss', 'Loss']",7.494,42.466,0.0,-49.96,42.466
21,4,224.46,[-105 -150 -120  100],"[0.5121951219512195, 0.6, 0.5454545454545454, 0.5]",0.08381374722838136,11.931216931216932,1.157649667405765,"['Win', 'Loss', 'Loss', 'Win']",33.669,190.791,0.0,-224.46,190.791
99,5,198.29,[ 100  110  105 -105 -200],"[0.5, 0.47619047619047616, 0.4878048780487805, 0.5121951219512195, 0.6666666666666666]",0.0396589331746976,25.215000000000003,1.6428571428571428,"['Win', 'Win', 'Loss', 'Loss', 'Loss']",29.743499999999997,168.54649999999998,0.0,-198.29,168.54649999999998
83,5,398.73,[-450  115  400  300  105],"[0.8181818181818182, 0.46511627906976744, 0.2, 0.25, 0.4878048780487805]",0.00928169958232352,107.73888888888888,1.221102975300366,"['Loss', 'Loss', 'Loss', 'Loss', 'Win']",59.8095,338.9205,0.0,-398.73,338.9205
87,6,101.53,[ 300  450  450 -105 -105  100],"[0.25, 0.18181818181818182, 0.18181818181818182, 0.5121951219512195, 0.5121951219512195, 0.5]",0.0010840654667381184,922.4535147392289,1.1380266075388028,"['Loss', 'Loss', 'Loss', 'Loss', 'Loss', 'Win']",15.2295,86.3005,0.0,-101.53,86.3005
6,3,204.17,[ 115  105 -450],"[0.46511627906976744, 0.4878048780487805, 0.8181818181818182]",0.18563399164647038,5.3869444444444445,0.7711029753003662,"['Loss', 'Win', 'Win']",30.625499999999995,173.5445,216.930625,12.760625000000005,-247.55612499999998
88,5,343.76,[ 100  100  220  105 -105],"[0.5, 0.5, 0.3125, 0.4878048780487805, 0.5121951219512195]",0.019519631171921476,51.23047619047619,1.3125,"['Win', 'Win', 'Loss', 'Loss', 'Win']",51.564,292.19599999999997,116.8784,-226.8816,-168.4424
22,5,283.14,[ 400  110  110  115 -105],"[0.2, 0.47619047619047616, 0.47619047619047616, 0.46511627906976744, 0.5121951219512195]",0.010804094751910971,92.55750000000003,1.1296923534019392,"['Loss', 'Loss', 'Win', 'Win', 'Win']",42.471,240.66899999999998,96.2676,-186.87239999999997,-138.7386
52,2,39.77,[105 220],"[0.4878048780487805, 0.3125]",0.1524390243902439,6.5600000000000005,-0.19969512195121952,"['Loss', 'Loss']",5.9655000000000005,33.804500000000004,0.0,-39.77,33.804500000000004
29,3,102.84,[220 115 180],"[0.3125, 0.46511627906976744, 0.35714285714285715]",0.051910299003322266,19.263999999999996,0.1347591362126246,"['Loss', 'Loss', 'Win']",15.426,87.414,0.0,-102.84,87.414
21,6,368.92,[400 105 180 100 105 105],"[0.2, 0.4878048780487805, 0.35714285714285715, 0.5, 0.4878048780487805, 0.4878048780487805]",0.004145533084463165,241.22349999999994,1.5205574912891984,"['Loss', 'Loss', 'Loss', 'Loss', 'Win', 'Win']",55.338,313.582,0.0,-368.92,313.582
44,6,287.08,[ 450  300 -105 -450 -200 -120],"[0.18181818181818182, 0.25, 0.5121951219512195, 0.8181818181818182, 0.6666666666666666, 0.5454545454545454]",0.006926755969287717,144.36772486772486,1.9743163340724315,"['Win', 'Loss', 'Win', 'Win', 'Win', 'Win']",43.062,244.01799999999997,488.03599999999994,200.95599999999996,-531.098
70,4,293.03,[100 105 105 450],"[0.5, 0.4878048780487805, 0.4878048780487805, 0.18181818181818182]",0.021632145368016872,46.2275,0.6574279379157428,"['Loss', 'Win', 'Loss', 'Loss']",43.954499999999996,249.07549999999998,0.0,-293.03,249.07549999999998
4,2,407.41,[-105 -105],"[0.5121951219512195, 0.5121951219512195]",0.26234384295062463,3.811791383219955,0.024390243902439046,"['Loss', 'Win']",61.1115,346.29850000000005,0.0,-407.41,346.29850000000005
91,6,346.24,[ 105 -150  180  400 -450  400],"[0.4878048780487805, 0.6, 0.35714285714285715, 0.2, 0.8181818181818182, 0.2]",0.0034209692746278116,292.3148148148148,1.663129553373456,"['Win', 'Win', 'Loss', 'Win', 'Win', 'Loss']",51.936,294.30400000000003,117.72160000000002,-228.51839999999999,-169.65760000000003
82,5,404.16,[ 105 -150 -400  450  100],"[0.4878048780487805, 0.6, 0.8, 0.18181818181818182, 0.5]",0.021286031042128603,46.979166666666664,1.5696230598669625,"['Win', 'Win', 'Win', 'Loss', 'Loss']",60.624,343.536,137.4144,-266.7456,-198.0384
85,3,258.31,[ 100 -400 -450],"[0.5, 0.8, 0.8181818181818182]",0.3272727272727273,3.055555555555555,1.1181818181818182,"['Win', 'Win', 'Win']",38.7465,219.5635,494.017875,235.707875,-532.764375
77,3,171.12,[-105 -200  180],"[0.5121951219512195, 0.6666666666666666, 0.35714285714285715]",0.12195121951219512,8.200000000000001,0.5360046457607432,"['Win', 'Win', 'Loss']",25.668,145.452,181.815,10.694999999999993,-207.483
56,3,27.33,[ 300 -400  110],"[0.25, 0.8, 0.47619047619047616]",0.09523809523809523,10.5,0.5261904761904761,"['Win', 'Win', 'Win']",4.0995,23.2305,52.268625,24.938625000000002,-56.368125
40,4,451.14,[ 115  450  300 -200],"[0.46511627906976744, 0.18181818181818182, 0.25, 0.6666666666666666]",0.01409443269908386,70.95,0.563601127554616,"['Loss', 'Loss', 'Loss', 'Win']",67.67099999999999,383.469,0.0,-451.14,383.469
35,6,351.77,[-120  105  105 -200 -120  220],"[0.5454545454545454, 0.4878048780487805, 0.4878048780487805, 0.6666666666666666, 0.5454545454545454, 0.3125]",0.014749190023647867,67.80033333333334,2.0456855136733183,"['Win', 'Win', 'Loss', 'Loss', 'Loss', 'Loss']",52.765499999999996,299.0045,0.0,-351.77,299.0045
89,4,115.21,[400 105 100 180],"[0.2, 0.4878048780487805, 0.5, 0.35714285714285715]",0.01742160278745645,57.39999999999999,0.5449477351916376,"['Loss', 'Loss', 'Loss', 'Loss']",17.281499999999998,97.9285,0.0,-115.21,97.9285
2,2,123.54,[ 220 -120],"[0.3125, 0.5454545454545454]",0.17045454545454544,5.866666666666667,-0.14204545454545459,"['Loss', 'Win']",18.531,105.00900000000001,0.0,-123.54,105.00900000000001
20,2,210.29,[-105  100],"[0.5121951219512195, 0.5]",0.25609756097560976,3.9047619047619047,0.012195121951219523,"['Win', 'Win']",31.543499999999998,178.7465,536.2395,325.94950000000006,-567.783
12,3,145.55,[ 100 -150  220],"[0.5, 0.6, 0.3125]",0.09375,10.666666666666666,0.4125000000000001,"['Loss', 'Loss', 'Loss']",21.8325,123.71750000000002,0.0,-145.55,123.71750000000002
70,2,73.11,[-200 -200],"[0.6666666666666666, 0.6666666666666666]",0.4444444444444444,2.25,0.33333333333333326,"['Win', 'Win']",10.9665,62.1435,186.4305,113.3205,-197.397
90,5,327.88,[110 105 450 110 300],"[0.47619047619047616, 0.4878048780487805, 0.18181818181818182, 0.47619047619047616, 0.25]",0.005027879592339523,198.891,0.8720040122479147,"['Loss', 'Win', 'Win', 'Loss', 'Loss']",49.181999999999995,278.698,0.0,-327.88,278.698
81,6,32.19,[-450 -200  100 -200 -450 -400],"[0.8181818181818182, 0.6666666666666666, 0.5, 0.6666666666666666, 0.8181818181818182, 0.8]",0.11900826446280993,8.402777777777777,3.2696969696969695,"['Loss', 'Win', 'Win', 'Win', 'Win', 'Win']",4.828499999999999,27.3615,54.723,22.533,-59.5515
5,5,483.2,[ 105 -150  180  300  110],"[0.4878048780487805, 0.6, 0.35714285714285715, 0.25, 0.47619047619047616]",0.012444001991040319,80.36,1.171138211382114,"['Loss', 'Win', 'Win', 'Loss', 'Win']",72.47999999999999,410.72,164.288,-318.912,-236.768
100,6,415.42,[ 450  110  105 -150 -400  450],"[0.18181818181818182, 0.47619047619047616, 0.4878048780487805, 0.6, 0.8, 0.18181818181818182]",0.00368589282114781,271.3046875,1.72763171787562,"['Loss', 'Loss', 'Loss', 'Loss', 'Win', 'Loss']",62.313,353.107,0.0,-415.42,353.107
64,3,342.18,[ 180 -400  180],"[0.35714285714285715, 0.8, 0.35714285714285715]",0.10204081632653063,9.799999999999999,0.5142857142857145,"['Win', 'Win', 'Win']",51.327,290.853,654.41925,312.23925,-705.74625
47,6,91.84,[-200  300  220  180 -150  100],"[0.6666666666666666, 0.25, 0.3125, 0.35714285714285715, 0.6, 0.5]",0.005580357142857143,179.2,1.6863095238095238,"['Win', 'Loss', 'Loss', 'Loss', 'Win', 'Win']",13.776,78.06400000000001,0.0,-91.84,78.06400000000001
87,3,88.12,[ 105  115 -200],"[0.4878048780487805, 0.46511627906976744, 0.6666666666666666]",0.1512573265267536,6.611250000000001,0.6195878237852144,"['Win', 'Loss', 'Loss']",13.218,74.902,0.0,-88.12,74.902
46,2,418.38,[450 115],"[0.18181818181818182, 0.46511627906976744]",0.08456659619450317,11.825,-0.35306553911205074,"['Loss', 'Loss']",62.757,355.623,0.0,-418.38,355.623
93,2,202.51,[110 180],"[0.47619047619047616, 0.35714285714285715]",0.17006802721088435,5.88,-0.16666666666666674,"['Loss', 'Win']",30.376499999999997,172.1335,0.0,-202.51,172.1335
42,4,437.66,[ 220  115 -105 -105],"[0.3125, 0.46511627906976744, 0.5121951219512195, 0.5121951219512195]",0.038131372521893116,26.22512471655329,0.8020065229722064,"['Win', 'Win', 'Loss', 'Win']",65.649,372.011,558.0165000000001,120.35650000000004,-623.6655000000001
33,4,72.48,[ 400 -150 -450  115],"[0.2, 0.6, 0.8181818181818182, 0.46511627906976744]",0.04566596194503172,21.898148148148145,1.0832980972515855,"['Loss', 'Win', 'Win', 'Win']",10.872,61.608000000000004,92.412,19.932000000000002,-103.284
85,6,480.99,[ 100 -450 -105  450  300 -200],"[0.5, 0.8181818181818182, 0.5121951219512195, 0.18181818181818182, 0.25, 0.6666666666666666]",0.006349526305180408,157.49206349206347,1.928861788617886,"['Win', 'Win', 'Win', 'Loss', 'Loss', 'Loss']",72.1485,408.8415,0.0,-480.99,408.8415
54,3,385.15,[180 220 110],"[0.35714285714285715, 0.3125, 0.47619047619047616]",0.05314625850340136,18.816000000000003,0.14583333333333348,"['Win', 'Loss', 'Loss']",57.772499999999994,327.3775,0.0,-385.15,327.3775
67,2,82.8,[-105 -400],"[0.5121951219512195, 0.8]",0.40975609756097564,2.4404761904761902,0.31219512195121957,"['Win', 'Win']",12.42,70.38,211.14,128.33999999999997,-223.55999999999997
97,5,21.39,[-120  105 -105  400  400],"[0.5454545454545454, 0.4878048780487805, 0.5121951219512195, 0.2, 0.2]",0.005451300632740252,183.44246031746033,0.9454545454545453,"['Win', 'Loss', 'Loss', 'Loss', 'Loss']",3.2085,18.1815,0.0,-21.39,18.1815
15,3,74.64,[110 220 110],"[0.47619047619047616, 0.3125, 0.47619047619047616]",0.07086167800453515,14.112,0.26488095238095233,"['Win', 'Loss', 'Loss']",11.196,63.444,0.0,-74.64,63.444
46,2,494.5,[-105 -105],"[0.5121951219512195, 0.5121951219512195]",0.26234384295062463,3.811791383219955,0.024390243902439046,"['Loss', 'Loss']",74.175,420.325,0.0,-494.5,420.325
26,3,334.86,[-150  100 -120],"[0.6, 0.5, 0.5454545454545454]",0.1636363636363636,6.1111111111111125,0.6454545454545455,"['Loss', 'Win', 'Loss']",50.229,284.63100000000003,0.0,-334.86,284.63100000000003
80,5,408.38,[ 100  105  400 -120  180],"[0.5, 0.4878048780487805, 0.2, 0.5454545454545454, 0.35714285714285715]",0.009502692429521698,105.23333333333333,1.0904022806461828,"['Win', 'Win', 'Loss', 'Win', 'Loss']",61.257,347.123,138.8492,-269.5308,-200.1062
72,5,234.63,[300 100 300 100 115],"[0.25, 0.5, 0.25, 0.5, 0.46511627906976744]",0.007267441860465116,137.6,0.9651162790697674,"['Loss', 'Win', 'Win', 'Loss', 'Loss']",35.1945,199.4355,0.0,-234.63,199.4355
70,5,287.05,[ 400 -105 -105  180  100],"[0.2, 0.5121951219512195, 0.5121951219512195, 0.35714285714285715, 0.5]",0.00936942296252231,106.7301587301587,1.081533101045296,"['Loss', 'Win', 'Win', 'Win', 'Win']",43.0575,243.9925,487.985,200.935,-531.0425
64,5,80.0,[ 105  220  450 -120  220],"[0.4878048780487805, 0.3125, 0.18181818181818182, 0.5454545454545454, 0.3125]",0.004724349929449707,211.66933333333336,0.8400776053215078,"['Loss', 'Loss', 'Loss', 'Win', 'Loss']",12.0,68.0,0.0,-80.0,68.0
31,3,74.86,[115 400 450],"[0.46511627906976744, 0.2, 0.18181818181818182]",0.016913319238900635,59.125,-0.15306553911205079,"['Loss', 'Win', 'Loss']",11.229,63.631,0.0,-74.86,63.631
22,2,192.44,[ 450 -120],"[0.18181818181818182, 0.5454545454545454]",0.09917355371900825,10.083333333333334,-0.2727272727272727,"['Loss', 'Win']",28.866,163.574,0.0,-192.44,163.574
