User_ID,Num_Bets,Bet_Amount,Date,Odds,Implied_Probabilities,Combined_Probability,Combined_Odds,Vig,Outcomes,Commission,Effective_Bet_Amount,Payout,Profit,Net_Profit
80,2,352.04,2024-05-02 18:12:32,[-250  150],"[0.7142857142857143, 0.4]",0.2857142857,3.5,0.1142857143,"['Loss', 'Loss']",35.204,316.836,0,-352.04,316.836
62,5,357.69,2024-04-04 0:47:54,[200 150 105 150 180],"[0.3333333333333333, 0.4, 0.4878048780487805, 0.4, 0.35714285714285715]",0.009291521487,107.625,0.9782810685,"['Loss', 'Loss', 'Loss', 'Loss', 'Loss']",35.769,321.921,0,-357.69,321.921
58,2,611.7,2024-04-03 18:16:11,[110 105],"[0.47619047619047616, 0.4878048780487805]",0.2322880372,4.305,-0.03600464576,"['Loss', 'Win']",61.17,550.53,0,-611.7,550.53
17,4,361.5,2024-12-09 14:22:46,[-120 -150 -110 -250],"[0.5454545454545454, 0.6, 0.5238095238095238, 0.7142857142857143]",0.1224489796,8.166666667,1.383549784,"['Loss', 'Loss', 'Loss', 'Win']",36.15,325.35,0,-361.5,325.35
37,4,930.62,2024-01-02 8:41:07,[-120  110  180 -150],"[0.5454545454545454, 0.47619047619047616, 0.35714285714285715, 0.6]",0.05565862709,17.96666667,0.9787878788,"['Win', 'Loss', 'Loss', 'Loss']",93.062,837.558,0,-930.62,837.558
88,5,705.06,2024-10-12 10:06:40,[-150  115 -150 -200  100],"[0.6, 0.46511627906976744, 0.6, 0.6666666666666666, 0.5]",0.05581395349,17.91666667,1.831782946,"['Win', 'Win', 'Win', 'Win', 'Win']",70.506,634.554,6345.54,5640.48,-6416.046
70,4,116.39,2024-10-11 0:46:10,[-110 -120  115 -350],"[0.5238095238095238, 0.5454545454545454, 0.46511627906976744, 0.7777777777777778]",0.1033591731,9.675,1.312158126,"['Loss', 'Win', 'Loss', 'Win']",11.639,104.751,0,-116.39,104.751
63,3,605.99,2024-02-11 20:26:01,[115 180 115],"[0.46511627906976744, 0.35714285714285715, 0.46511627906976744]",0.07726184038,12.943,0.2873754153,"['Win', 'Loss', 'Loss']",60.599,545.391,0,-605.99,545.391
12,5,401.11,2024-08-30 3:53:15,[ 150  115  200 -110 -350],"[0.4, 0.46511627906976744, 0.3333333333333333, 0.5238095238095238, 0.7777777777777778]",0.02526557565,39.57954545,1.500036914,"['Loss', 'Win', 'Loss', 'Win', 'Loss']",40.111,360.999,0,-401.11,360.999
30,6,586.63,2024-09-15 6:48:58,[-200 -200 -350 -150  100 -200],"[0.6666666666666666, 0.6666666666666666, 0.7777777777777778, 0.6, 0.5, 0.6666666666666666]",0.06913580247,14.46428571,2.877777778,"['Loss', 'Win', 'Loss', 'Loss', 'Win', 'Loss']",58.663,527.967,0,-586.63,527.967
12,5,504.84,2024-01-22 7:20:31,[ 105 -120  115  115 -120],"[0.4878048780487805, 0.5454545454545454, 0.46511627906976744, 0.46511627906976744, 0.5454545454545454]",0.03139686962,31.85030903,1.508946527,"['Loss', 'Loss', 'Win', 'Win', 'Loss']",50.484,454.356,0,-504.84,454.356
16,2,33.74,2024-07-04 12:20:27,[150 180],"[0.4, 0.35714285714285715]",0.1428571429,7,-0.2428571429,"['Win', 'Loss']",3.374,30.366,0,-33.74,30.366
71,6,289.12,2024-04-17 0:22:52,[ 100  100 -200 -150  105  100],"[0.5, 0.5, 0.6666666666666666, 0.6, 0.4878048780487805, 0.5]",0.0243902439,41,2.254471545,"['Win', 'Win', 'Loss', 'Win', 'Win', 'Win']",28.912,260.208,520.416,231.296,-549.328
68,3,482.37,2024-02-14 9:59:15,[ 100 -350  150],"[0.5, 0.7777777777777778, 0.4]",0.1555555556,6.428571429,0.6777777778,"['Loss', 'Win', 'Loss']",48.237,434.133,0,-482.37,434.133
40,3,25.83,2024-07-10 0:29:54,[150 200 110],"[0.4, 0.3333333333333333, 0.47619047619047616]",0.06349206349,15.75,0.2095238095,"['Loss', 'Loss', 'Loss']",2.583,23.247,0,-25.83,23.247
62,4,543.44,2024-04-01 14:25:16,[-200 -350 -350 -110],"[0.6666666666666666, 0.7777777777777778, 0.7777777777777778, 0.5238095238095238]",0.2112482853,4.733766234,1.746031746,"['Win', 'Win', 'Win', 'Loss']",54.344,489.096,489.096,-54.344,-543.44
63,4,670.38,2024-08-30 11:32:35,[ 110  200 -120 -120],"[0.47619047619047616, 0.3333333333333333, 0.5454545454545454, 0.5454545454545454]",0.04722550177,21.175,0.9004329004,"['Loss', 'Win', 'Loss', 'Win']",67.038,603.342,0,-670.38,603.342
96,3,882.65,2024-04-11 11:08:26,[-250 -200 -200],"[0.7142857142857143, 0.6666666666666666, 0.6666666666666666]",0.3174603175,3.15,1.047619048,"['Win', 'Loss', 'Loss']",88.265,794.385,0,-882.65,794.385
30,5,972.53,2024-03-10 17:37:03,[ 105 -250  150  100 -150],"[0.4878048780487805, 0.7142857142857143, 0.4, 0.5, 0.6]",0.04181184669,23.91666667,1.702090592,"['Loss', 'Loss', 'Loss', 'Win', 'Win']",97.253,875.277,0,-972.53,875.277
21,5,37.79,2024-02-21 8:24:53,[-200 -110 -150 -250 -150],"[0.6666666666666666, 0.5238095238095238, 0.6, 0.7142857142857143, 0.6]",0.08979591837,11.13636364,2.104761905,"['Win', 'Win', 'Win', 'Loss', 'Loss']",3.779,34.011,10.2033,-27.5867,-13.9823
34,4,968.02,2024-09-27 10:20:24,[-110  115  200  115],"[0.5238095238095238, 0.46511627906976744, 0.3333333333333333, 0.46511627906976744]",0.0377724553,26.47431818,0.7873754153,"['Loss', 'Win', 'Win', 'Loss']",96.802,871.218,0,-968.02,871.218
82,3,857.8,2024-04-15 9:14:00,[-120 -120 -150],"[0.5454545454545454, 0.5454545454545454, 0.6]",0.1785123967,5.601851852,0.6909090909,"['Loss', 'Win', 'Win']",85.78,772.02,849.222,-8.578,-935.002
44,5,66.16,2024-04-23 10:36:00,[-250 -150 -110  200 -200],"[0.7142857142857143, 0.6, 0.5238095238095238, 0.3333333333333333, 0.6666666666666666]",0.04988662132,20.04545455,1.838095238,"['Loss', 'Win', 'Loss', 'Loss', 'Loss']",6.616,59.544,0,-66.16,59.544
21,2,138.47,2024-03-13 4:18:46,[110 180],"[0.47619047619047616, 0.35714285714285715]",0.1700680272,5.88,-0.1666666667,"['Loss', 'Loss']",13.847,124.623,0,-138.47,124.623
48,4,277.33,2024-03-21 7:11:28,[ 180 -250  200  200],"[0.35714285714285715, 0.7142857142857143, 0.3333333333333333, 0.3333333333333333]",0.0283446712,35.28,0.7380952381,"['Loss', 'Win', 'Loss', 'Loss']",27.733,249.597,0,-277.33,249.597
86,6,718.89,2024-01-03 7:51:52,[ 115 -150 -250  115 -250  105],"[0.46511627906976744, 0.6, 0.7142857142857143, 0.46511627906976744, 0.7142857142857143, 0.4878048780487805]",0.03230460225,30.95534167,2.446608865,"['Loss', 'Win', 'Win', 'Loss', 'Loss', 'Loss']",71.889,647.001,0,-718.89,647.001
19,3,743.3,2024-02-04 11:54:25,[-150  100 -200],"[0.6, 0.5, 0.6666666666666666]",0.2,5,0.7666666667,"['Win', 'Loss', 'Win']",74.33,668.97,735.867,-7.433,-810.197
94,2,519.91,2024-09-02 9:52:51,[-250  105],"[0.7142857142857143, 0.4878048780487805]",0.3484320557,2.87,0.2020905923,"['Win', 'Win']",51.991,467.919,1169.7975,649.8875,-1221.7885
50,2,133.92,2024-08-28 20:20:17,[-120  100],"[0.5454545454545454, 0.5]",0.2727272727,3.666666667,0.04545454545,"['Win', 'Loss']",13.392,120.528,0,-133.92,120.528
59,4,251.93,2024-04-26 9:37:18,[180 115 200 105],"[0.35714285714285715, 0.46511627906976744, 0.3333333333333333, 0.4878048780487805]",0.02701023688,37.023,0.6433973476,"['Loss', 'Win', 'Win', 'Loss']",25.193,226.737,0,-251.93,226.737
84,2,566.14,2024-01-28 1:46:41,[150 200],"[0.4, 0.3333333333333333]",0.1333333333,7.5,-0.2666666667,"['Loss', 'Win']",56.614,509.526,0,-566.14,509.526
27,4,42.9,2024-05-17 6:29:35,[-120  200 -250 -110],"[0.5454545454545454, 0.3333333333333333, 0.7142857142857143, 0.5238095238095238]",0.06802721088,14.7,1.116883117,"['Win', 'Win', 'Loss', 'Loss']",4.29,38.61,0,-42.9,38.61
27,6,626.34,2024-12-18 22:30:45,[-350  110 -110 -120  180 -350],"[0.7777777777777778, 0.47619047619047616, 0.5238095238095238, 0.5454545454545454, 0.35714285714285715, 0.7777777777777778]",0.02939447384,34.02,2.458152958,"['Loss', 'Win', 'Loss', 'Loss', 'Win', 'Win']",62.634,563.706,0,-626.34,563.706
22,3,558.23,2024-03-14 9:15:22,[ 115 -250 -350],"[0.46511627906976744, 0.7142857142857143, 0.7777777777777778]",0.2583979328,3.87,0.9571797711,"['Win', 'Loss', 'Win']",55.823,502.407,552.6477,-5.5823,-608.4707
47,6,297.97,2024-09-14 22:34:10,[-120 -250 -350  180  150 -120],"[0.5454545454545454, 0.7142857142857143, 0.7777777777777778, 0.35714285714285715, 0.4, 0.5454545454545454]",0.02361275089,42.35,2.34011544,"['Loss', 'Win', 'Win', 'Win', 'Win', 'Loss']",29.797,268.173,107.2692,-190.7008,-137.0662
4,5,678.32,2024-01-28 10:12:28,[-120 -110  110 -250  110],"[0.5454545454545454, 0.5238095238095238, 0.47619047619047616, 0.7142857142857143, 0.47619047619047616]",0.04627701421,21.609,1.735930736,"['Win', 'Loss', 'Loss', 'Win', 'Win']",67.832,610.488,183.1464,-495.1736,-250.9784
23,6,45.95,2024-05-30 13:55:21,[-200 -200  180  110  115 -200],"[0.6666666666666666, 0.6666666666666666, 0.35714285714285715, 0.47619047619047616, 0.46511627906976744, 0.6666666666666666]",0.02343745422,42.66675,2.298449612,"['Win', 'Win', 'Loss', 'Loss', 'Loss', 'Loss']",4.595,41.355,0,-45.95,41.355
34,3,798.61,2024-12-16 8:37:07,[-200  100  105],"[0.6666666666666666, 0.5, 0.4878048780487805]",0.162601626,6.15,0.6544715447,"['Win', 'Win', 'Loss']",79.861,718.749,790.6239,-7.9861,-870.4849
41,6,877.65,2024-05-25 20:43:56,[ 150 -200  110  100 -250  105],"[0.4, 0.6666666666666666, 0.47619047619047616, 0.5, 0.7142857142857143, 0.4878048780487805]",0.02212267021,45.2025,2.244947735,"['Loss', 'Win', 'Loss', 'Loss', 'Win', 'Win']",87.765,789.885,0,-877.65,789.885
60,3,497.07,2024-01-08 6:56:06,[100 150 180],"[0.5, 0.4, 0.35714285714285715]",0.07142857143,14,0.2571428571,"['Win', 'Loss', 'Loss']",49.707,447.363,0,-497.07,447.363
52,5,747.21,2024-06-20 16:04:12,[180 180 180 200 200],"[0.35714285714285715, 0.35714285714285715, 0.35714285714285715, 0.3333333333333333, 0.3333333333333333]",0.005061548429,197.568,0.7380952381,"['Win', 'Loss', 'Loss', 'Loss', 'Loss']",74.721,672.489,0,-747.21,672.489
23,2,432.2,2024-10-07 3:46:24,[-350  105],"[0.7777777777777778, 0.4878048780487805]",0.379403794,2.635714286,0.2655826558,"['Win', 'Loss']",43.22,388.98,0,-432.2,388.98
29,2,196.14,2024-02-08 3:37:56,[-120  105],"[0.5454545454545454, 0.4878048780487805]",0.266075388,3.758333333,0.0332594235,"['Loss', 'Loss']",19.614,176.526,0,-196.14,176.526
78,4,459.91,2024-04-20 16:48:18,[ 150 -350  105  100],"[0.4, 0.7777777777777778, 0.4878048780487805, 0.5]",0.07588075881,13.17857143,1.165582656,"['Loss', 'Win', 'Win', 'Loss']",45.991,413.919,0,-459.91,413.919
92,6,747.22,2024-09-30 22:06:46,[-200 -120 -250  150  150 -350],"[0.6666666666666666, 0.5454545454545454, 0.7142857142857143, 0.4, 0.4, 0.7777777777777778]",0.03232323232,30.9375,2.504184704,"['Win', 'Win', 'Win', 'Loss', 'Loss', 'Loss']",74.722,672.498,0,-747.22,672.498
13,6,770.71,2024-10-04 8:03:47,[ 110 -350  150  110 -250 -250],"[0.47619047619047616, 0.7777777777777778, 0.4, 0.47619047619047616, 0.7142857142857143, 0.7142857142857143]",0.03599323327,27.783,2.558730159,"['Win', 'Win', 'Win', 'Loss', 'Win', 'Win']",77.071,693.639,1387.278,616.568,-1464.349
48,4,452.31,2024-11-27 15:56:18,[-200 -350 -120 -150],"[0.6666666666666666, 0.7777777777777778, 0.5454545454545454, 0.6]",0.1696969697,5.892857143,1.58989899,"['Win', 'Win', 'Win', 'Win']",45.231,407.079,1628.316,1176.006,-1673.547
88,3,207.25,2024-03-29 3:38:37,[ 150 -250  200],"[0.4, 0.7142857142857143, 0.3333333333333333]",0.09523809524,10.5,0.4476190476,"['Loss', 'Loss', 'Loss']",20.725,186.525,0,-207.25,186.525
89,5,527.32,2024-01-14 18:07:08,[ 105 -120  100  180  100],"[0.4878048780487805, 0.5454545454545454, 0.5, 0.35714285714285715, 0.5]",0.02375673107,42.09333333,1.390402281,"['Loss', 'Loss', 'Win', 'Loss', 'Loss']",52.732,474.588,0,-527.32,474.588
4,5,253.32,2024-12-06 16:51:28,[-120  105 -350 -200  100],"[0.5454545454545454, 0.4878048780487805, 0.7777777777777778, 0.6666666666666666, 0.5]",0.06898250801,14.49642857,1.977703868,"['Win', 'Win', 'Win', 'Win', 'Win']",25.332,227.988,2279.88,2026.56,-2305.212
63,6,538.86,2024-10-08 3:46:11,[-120  115 -120 -250  100 -120],"[0.5454545454545454, 0.46511627906976744, 0.5454545454545454, 0.7142857142857143, 0.5, 0.5454545454545454]",0.02695747458,37.09546296,2.31576563,"['Loss', 'Loss', 'Win', 'Win', 'Win', 'Loss']",53.886,484.974,0,-538.86,484.974
34,4,435.95,2024-07-25 0:41:05,[-200 -150 -110 -350],"[0.6666666666666666, 0.6, 0.5238095238095238, 0.7777777777777778]",0.162962963,6.136363636,1.568253968,"['Win', 'Win', 'Loss', 'Win']",43.595,392.355,392.355,-43.595,-435.95
3,6,631.45,2024-05-25 3:01:49,[ 180  180 -200 -150 -250  105],"[0.35714285714285715, 0.35714285714285715, 0.6666666666666666, 0.6, 0.7142857142857143, 0.4878048780487805]",0.0177771457,56.252,2.183042973,"['Win', 'Win', 'Win', 'Win', 'Loss', 'Win']",63.145,568.305,1136.61,505.16,-1199.755
24,3,697.47,2024-02-24 12:41:23,[ 110 -250  115],"[0.47619047619047616, 0.7142857142857143, 0.46511627906976744]",0.158202816,6.321,0.6555924695,"['Loss', 'Win', 'Win']",69.747,627.723,690.4953,-6.9747,-760.2423
65,3,992.35,2024-07-14 1:02:52,[ 100  100 -120],"[0.5, 0.5, 0.5454545454545454]",0.1363636364,7.333333333,0.5454545455,"['Win', 'Win', 'Win']",99.235,893.115,1562.95125,570.60125,-1662.18625
60,5,944.49,2024-11-26 9:09:13,[ 115  100  110 -120 -250],"[0.46511627906976744, 0.5, 0.47619047619047616, 0.5454545454545454, 0.7142857142857143]",0.04314622255,23.177,1.701047015,"['Win', 'Win', 'Win', 'Loss', 'Loss']",94.449,850.041,255.0123,-689.4777,-349.4613
98,5,792.8,2024-06-01 17:02:00,[-250 -200 -120  180 -350],"[0.7142857142857143, 0.6666666666666666, 0.5454545454545454, 0.35714285714285715, 0.7777777777777778]",0.07215007215,13.86,2.061327561,"['Win', 'Win', 'Win', 'Loss', 'Loss']",79.28,713.52,214.056,-578.744,-293.336
98,2,180.92,2024-08-27 21:20:23,[200 105],"[0.3333333333333333, 0.4878048780487805]",0.162601626,6.15,-0.1788617886,"['Win', 'Loss']",18.092,162.828,0,-180.92,162.828
84,4,108.25,2024-08-09 20:19:34,[180 180 150 100],"[0.35714285714285715, 0.35714285714285715, 0.4, 0.5]",0.02551020408,39.2,0.6142857143,"['Win', 'Win', 'Loss', 'Loss']",10.825,97.425,0,-108.25,97.425
62,5,145.68,2024-05-14 2:18:20,[ 180  100  110  200 -110],"[0.35714285714285715, 0.5, 0.47619047619047616, 0.3333333333333333, 0.5238095238095238]",0.01484720872,67.35272727,1.19047619,"['Win', 'Loss', 'Loss', 'Loss', 'Loss']",14.568,131.112,0,-145.68,131.112
30,5,508.5,2024-12-15 3:14:45,[ 105  115  150 -110  110],"[0.4878048780487805, 0.46511627906976744, 0.4, 0.5238095238095238, 0.47619047619047616]",0.02263715091,44.17517045,1.352921157,"['Win', 'Win', 'Loss', 'Loss', 'Loss']",50.85,457.65,0,-508.5,457.65
95,6,712.85,2024-04-28 6:39:05,[ 110 -250  100  115  150  115],"[0.47619047619047616, 0.7142857142857143, 0.5, 0.46511627906976744, 0.4, 0.46511627906976744]",0.01471654102,67.95075,2.020708749,"['Loss', 'Win', 'Loss', 'Loss', 'Loss', 'Loss']",71.285,641.565,0,-712.85,641.565
78,4,807.65,2024-12-30 2:09:27,[-250  100 -200 -120],"[0.7142857142857143, 0.5, 0.6666666666666666, 0.5454545454545454]",0.1298701299,7.7,1.426406926,"['Win', 'Loss', 'Loss', 'Win']",80.765,726.885,0,-807.65,726.885
80,3,315.03,2024-12-28 22:54:56,[-350  150 -120],"[0.7777777777777778, 0.4, 0.5454545454545454]",0.1696969697,5.892857143,0.7232323232,"['Win', 'Loss', 'Win']",31.503,283.527,311.8797,-3.1503,-343.3827
58,6,654.7,2024-10-01 12:51:38,[ 150 -200  200 -110 -350  100],"[0.4, 0.6666666666666666, 0.3333333333333333, 0.5238095238095238, 0.7777777777777778, 0.5]",0.01810699588,55.22727273,2.201587302,"['Loss', 'Win', 'Win', 'Win', 'Win', 'Win']",65.47,589.23,1178.46,523.76,-1243.93
89,3,12.83,2024-01-26 12:18:46,[ 180 -350 -350],"[0.35714285714285715, 0.7777777777777778, 0.7777777777777778]",0.2160493827,4.628571429,0.9126984127,"['Win', 'Win', 'Win']",1.283,11.547,20.20725,7.37725,-21.49025
5,5,536.27,2024-09-21 22:39:09,[ 115  200 -150  110  100],"[0.46511627906976744, 0.3333333333333333, 0.6, 0.47619047619047616, 0.5]",0.02214839424,45.15,1.374640089,"['Loss', 'Loss', 'Win', 'Loss', 'Loss']",53.627,482.643,0,-536.27,482.643
2,6,639.5,2024-02-20 18:24:04,[ 150  110  105 -350  200 -110],"[0.4, 0.47619047619047616, 0.4878048780487805, 0.7777777777777778, 0.3333333333333333, 0.5238095238095238]",0.0126181156,79.25113636,1.998915989,"['Loss', 'Win', 'Win', 'Loss', 'Win', 'Loss']",63.95,575.55,0,-639.5,575.55
84,2,888.09,2024-12-13 4:59:14,[ 150 -150],"[0.4, 0.6]",0.24,4.166666667,0,"['Loss', 'Win']",88.809,799.281,0,-888.09,799.281
8,4,499.31,2024-03-02 17:12:26,[-350 -120 -150  105],"[0.7777777777777778, 0.5454545454545454, 0.6, 0.4878048780487805]",0.1241685144,8.053571429,1.411037201,"['Win', 'Win', 'Win', 'Win']",49.931,449.379,1797.516,1298.206,-1847.447
39,4,269.46,2024-01-09 15:37:55,[ 180 -200  100 -120],"[0.35714285714285715, 0.6666666666666666, 0.5, 0.5454545454545454]",0.06493506494,15.4,1.069264069,"['Win', 'Loss', 'Win', 'Win']",26.946,242.514,242.514,-26.946,-269.46
47,6,606.2,2024-12-17 7:50:39,[-200  115  150  115  150  200],"[0.6666666666666666, 0.46511627906976744, 0.4, 0.46511627906976744, 0.4, 0.3333333333333333]",0.007691845442,130.0078125,1.730232558,"['Win', 'Win', 'Win', 'Loss', 'Win', 'Win']",60.62,545.58,1091.16,484.96,-1151.78
71,2,937.21,2024-12-11 14:34:27,[-150  110],"[0.6, 0.47619047619047616]",0.2857142857,3.5,0.07619047619,"['Loss', 'Win']",93.721,843.489,0,-937.21,843.489
88,3,962.08,2024-06-24 16:35:40,[ 110 -250  100],"[0.47619047619047616, 0.7142857142857143, 0.5]",0.1700680272,5.88,0.6904761905,"['Win', 'Loss', 'Loss']",96.208,865.872,0,-962.08,865.872
31,3,212.22,2024-03-05 1:53:44,[ 200 -120  115],"[0.3333333333333333, 0.5454545454545454, 0.46511627906976744]",0.08456659619,11.825,0.3439041579,"['Loss', 'Loss', 'Win']",21.222,190.998,0,-212.22,190.998
13,6,458.31,2024-02-23 9:29:27,[-200  100  105  110 -250 -250],"[0.6666666666666666, 0.5, 0.4878048780487805, 0.47619047619047616, 0.7142857142857143, 0.7142857142857143]",0.03950476823,25.3134,2.559233449,"['Win', 'Win', 'Loss', 'Loss', 'Win', 'Win']",45.831,412.479,164.9916,-293.3184,-210.8226
21,6,747.75,2024-02-23 23:01:56,[ 180  180  200  200 -250 -250],"[0.35714285714285715, 0.35714285714285715, 0.3333333333333333, 0.3333333333333333, 0.7142857142857143, 0.7142857142857143]",0.00723078347,138.2976,1.80952381,"['Win', 'Loss', 'Win', 'Loss', 'Loss', 'Win']",74.775,672.975,0,-747.75,672.975
78,2,883.22,2024-10-09 11:57:20,[ 150 -350],"[0.4, 0.7777777777777778]",0.3111111111,3.214285714,0.1777777778,"['Loss', 'Win']",88.322,794.898,0,-883.22,794.898
74,3,486.22,2024-03-12 10:41:37,[ 150  105 -350],"[0.4, 0.4878048780487805, 0.7777777777777778]",0.1517615176,6.589285714,0.6655826558,"['Loss', 'Win', 'Win']",48.622,437.598,481.3578,-4.8622,-529.9798
66,6,440.91,2024-01-04 21:19:54,[-350 -200 -120  100  105 -150],"[0.7777777777777778, 0.6666666666666666, 0.5454545454545454, 0.5, 0.4878048780487805, 0.6]",0.0413895048,24.16071429,2.577703868,"['Loss', 'Win', 'Win', 'Loss', 'Win', 'Win']",44.091,396.819,158.7276,-282.1824,-202.8186
97,3,260.63,2024-09-30 21:41:09,[-110 -200 -250],"[0.5238095238095238, 0.6666666666666666, 0.7142857142857143]",0.2494331066,4.009090909,0.9047619048,"['Loss', 'Loss', 'Win']",26.063,234.567,0,-260.63,234.567
1,4,373.51,2024-11-13 15:56:08,[100 150 150 105],"[0.5, 0.4, 0.4, 0.4878048780487805]",0.03902439024,25.625,0.787804878,"['Loss', 'Win', 'Win', 'Loss']",37.351,336.159,0,-373.51,336.159
97,4,444.41,2024-10-06 2:30:53,[ 100 -250  105  110],"[0.5, 0.7142857142857143, 0.4878048780487805, 0.47619047619047616]",0.08296001327,12.054,1.178281069,"['Win', 'Loss', 'Loss', 'Win']",44.441,399.969,0,-444.41,399.969
36,2,867.13,2024-06-03 20:41:52,[-120  200],"[0.5454545454545454, 0.3333333333333333]",0.1818181818,5.5,-0.1212121212,"['Loss', 'Loss']",86.713,780.417,0,-867.13,780.417
39,5,673.99,2024-06-10 4:05:31,[-250  110 -200 -200  100],"[0.7142857142857143, 0.47619047619047616, 0.6666666666666666, 0.6666666666666666, 0.5]",0.07558578987,13.23,2.023809524,"['Win', 'Win', 'Win', 'Win', 'Win']",67.399,606.591,6065.91,5391.92,-6133.309
43,3,378.09,2024-07-08 12:48:43,[100 100 115],"[0.5, 0.5, 0.46511627906976744]",0.1162790698,8.6,0.4651162791,"['Win', 'Loss', 'Loss']",37.809,340.281,0,-378.09,340.281
26,3,147.95,2024-05-24 16:37:13,[-250 -120  110],"[0.7142857142857143, 0.5454545454545454, 0.47619047619047616]",0.185528757,5.39,0.7359307359,"['Win', 'Win', 'Win']",14.795,133.155,233.02125,85.07125,-247.81625
35,6,137.62,2024-11-29 0:05:45,[ 200 -110  115  200 -120  200],"[0.3333333333333333, 0.5238095238095238, 0.46511627906976744, 0.3333333333333333, 0.5454545454545454, 0.3333333333333333]",0.004921865387,203.175,1.534380348,"['Win', 'Loss', 'Loss', 'Win', 'Win', 'Loss']",13.762,123.858,0,-137.62,123.858
70,4,393.61,2024-05-07 3:23:04,[180 150 200 150],"[0.35714285714285715, 0.4, 0.3333333333333333, 0.4]",0.01904761905,52.5,0.4904761905,"['Loss', 'Loss', 'Win', 'Loss']",39.361,354.249,0,-393.61,354.249
18,6,147.07,2024-02-23 12:30:06,[100 200 200 150 100 150],"[0.5, 0.3333333333333333, 0.3333333333333333, 0.4, 0.5, 0.4]",0.004444444444,225,1.466666667,"['Win', 'Win', 'Loss', 'Win', 'Win', 'Loss']",14.707,132.363,52.9452,-94.1248,-67.6522
18,3,477.05,2024-12-05 21:29:59,[-200  115 -110],"[0.6666666666666666, 0.46511627906976744, 0.5238095238095238]",0.1624215578,6.156818182,0.6555924695,"['Loss', 'Win', 'Win']",47.705,429.345,472.2795,-4.7705,-519.9845
30,6,353.3,2024-04-06 3:24:02,[ 200 -110 -350 -350 -120  115],"[0.3333333333333333, 0.5238095238095238, 0.7777777777777778, 0.7777777777777778, 0.5454545454545454, 0.46511627906976744]",0.02679682266,37.31785714,2.423269237,"['Loss', 'Win', 'Win', 'Loss', 'Loss', 'Win']",35.33,317.97,0,-353.3,317.97
67,6,860.45,2024-10-15 20:50:51,[-200 -150 -250  200  105 -110],"[0.6666666666666666, 0.6, 0.7142857142857143, 0.3333333333333333, 0.4878048780487805, 0.5238095238095238]",0.02433493723,41.09318182,2.325900116,"['Win', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",86.045,774.405,0,-860.45,774.405
40,5,12.51,2024-02-13 14:45:04,[-110  200  110 -200  105],"[0.5238095238095238, 0.3333333333333333, 0.47619047619047616, 0.6666666666666666, 0.4878048780487805]",0.02703881914,36.98386364,1.487804878,"['Loss', 'Loss', 'Loss', 'Win', 'Win']",1.251,11.259,0,-12.51,11.259
26,4,38.51,2024-05-01 14:22:26,[-250  200 -110  150],"[0.7142857142857143, 0.3333333333333333, 0.5238095238095238, 0.4]",0.04988662132,20.04545455,0.9714285714,"['Loss', 'Loss', 'Loss', 'Win']",3.851,34.659,0,-38.51,34.659
46,4,463.75,2024-02-05 10:32:06,[-200 -250 -120 -250],"[0.6666666666666666, 0.7142857142857143, 0.5454545454545454, 0.7142857142857143]",0.185528757,5.39,1.640692641,"['Win', 'Win', 'Win', 'Loss']",46.375,417.375,417.375,-46.375,-463.75
51,4,137.96,2024-03-07 18:09:14,[ 105 -120 -350 -250],"[0.4878048780487805, 0.5454545454545454, 0.7777777777777778, 0.7142857142857143]",0.14781966,6.765,1.525322916,"['Loss', 'Win', 'Win', 'Loss']",13.796,124.164,0,-137.96,124.164
74,5,808.31,2024-12-21 15:10:03,[105 115 180 180 150],"[0.4878048780487805, 0.46511627906976744, 0.35714285714285715, 0.35714285714285715, 0.4]",0.01157581581,86.387,1.067206871,"['Loss', 'Loss', 'Win', 'Loss', 'Loss']",80.831,727.479,0,-808.31,727.479
97,6,818.48,2024-12-04 10:37:03,[ 180  110  100 -200  100 -120],"[0.35714285714285715, 0.47619047619047616, 0.5, 0.6666666666666666, 0.5, 0.5454545454545454]",0.01546072975,64.68,2.045454545,"['Loss', 'Loss', 'Loss', 'Loss', 'Loss', 'Win']",81.848,736.632,0,-818.48,736.632
15,2,279.39,2024-05-27 6:26:28,[-150 -350],"[0.6, 0.7777777777777778]",0.4666666667,2.142857143,0.3777777778,"['Win', 'Win']",27.939,251.451,628.6275,349.2375,-656.5665
43,4,844.68,2024-04-26 1:33:57,[-350  150  105 -120],"[0.7777777777777778, 0.4, 0.4878048780487805, 0.5454545454545454]",0.08277900961,12.08035714,1.211037201,"['Win', 'Loss', 'Win', 'Win']",84.468,760.212,760.212,-84.468,-844.68
28,5,735.95,2024-10-28 7:57:01,[-150  105  180 -350 -120],"[0.6, 0.4878048780487805, 0.35714285714285715, 0.7777777777777778, 0.5454545454545454]",0.044345898,22.55,1.768180058,"['Win', 'Loss', 'Loss', 'Win', 'Win']",73.595,662.355,198.7065,-537.2435,-272.3015
94,4,699.98,2024-04-27 20:18:31,[-200  100 -110  115],"[0.6666666666666666, 0.5, 0.5238095238095238, 0.46511627906976744]",0.08121077889,12.31363636,1.15559247,"['Loss', 'Loss', 'Win', 'Win']",69.998,629.982,0,-699.98,629.982
